gene,kTotal,kWithin,kOut,kDiff,module
ENSG00000138398.15,227.776736830816,227.776736830816,0,227.776736830816,72
ENSG00000138386.16,227.742119840004,227.742119840004,0,227.742119840004,72
ENSG00000055130.15,227.679390166699,227.679390166699,0,227.679390166699,34
ENSG00000107185.9,227.472246361726,227.472246361726,0,227.472246361726,72
ENSG00000129351.17,227.266537962372,227.266537962372,0,227.266537962372,34
ENSG00000141968.7,227.220748401899,227.220748401899,0,227.220748401899,72
ENSG00000198771.10,227.095550097009,227.095550097009,0,227.095550097009,72
ENSG00000118518.15,227.068813336968,227.068813336968,0,227.068813336968,72
ENSG00000174106.2,226.967510296809,226.967510296809,0,226.967510296809,72
ENSG00000171824.13,226.931584904959,226.931584904959,0,226.931584904959,34
ENSG00000089902.9,226.814823472435,226.814823472435,2.8421709430404e-14,226.814823472435,72
ENSG00000003756.16,226.589821862935,226.589821862935,2.8421709430404e-14,226.589821862935,72
ENSG00000185798.7,226.56198031125,226.56198031125,0,226.56198031125,72
ENSG00000159842.14,226.524419727757,226.524419727757,0,226.524419727757,72
ENSG00000039319.16,226.445131133453,226.445131133453,2.8421709430404e-14,226.445131133453,72
ENSG00000067208.14,226.433861421384,226.433861421384,0,226.433861421384,72
ENSG00000066135.12,226.385470551717,226.385470551717,0,226.385470551717,72
ENSG00000142599.17,226.192976209902,226.192976209902,0,226.192976209902,72
ENSG00000131100.12,225.989609850672,225.989609850672,0,225.989609850672,72
ENSG00000188906.14,225.927248667726,225.927248667726,5.6843418860808e-14,225.927248667726,72
ENSG00000117118.9,225.924491036243,225.924491036243,0,225.924491036243,72
ENSG00000132676.15,225.845296181149,225.845296181149,0,225.845296181149,34
ENSG00000152213.3,225.832451778797,225.832451778797,0,225.832451778797,72
ENSG00000005020.12,225.781394033386,225.781394033386,2.8421709430404e-14,225.781394033386,72
ENSG00000101152.10,225.730195376591,225.730195376591,0,225.730195376591,72
ENSG00000141380.13,225.628814086153,225.628814086153,0,225.628814086153,34
ENSG00000188976.10,225.450133535367,225.450133535367,0,225.450133535367,34
ENSG00000175054.14,225.265591108648,225.265591108648,0,225.265591108648,34
ENSG00000143933.16,225.25998384297,225.25998384297,0,225.25998384297,72
ENSG00000137177.19,225.110668496986,225.110668496986,0,225.110668496986,72
ENSG00000115694.14,224.985543814498,224.985543814498,0,224.985543814498,34
ENSG00000168906.12,224.964906698182,224.964906698182,0,224.964906698182,72
ENSG00000111203.11,224.93424792533,224.93424792533,0,224.93424792533,34
ENSG00000139687.13,224.79417861862,224.79417861862,0,224.79417861862,72
ENSG00000168404.12,224.678610737192,224.678610737192,0,224.678610737192,72
ENSG00000081791.8,224.613722876282,224.613722876282,0,224.613722876282,34
ENSG00000139826.5,224.574635524827,224.574635524827,5.6843418860808e-14,224.574635524827,72
ENSG00000213753.10,224.552473307137,224.552473307137,2.8421709430404e-14,224.552473307137,72
ENSG00000129353.14,224.519008814836,224.519008814836,0,224.519008814836,72
ENSG00000165526.8,224.407736779242,224.407736779242,0,224.407736779242,34
ENSG00000147679.11,224.362652639677,224.362652639677,0,224.362652639677,72
ENSG00000172123.12,224.290135338302,224.290135338302,0,224.290135338302,72
ENSG00000132286.11,224.252093239736,224.252093239736,0,224.252093239736,34
ENSG00000047932.13,224.079441732876,224.079441732876,0,224.079441732876,72
ENSG00000163249.11,224.028475567413,224.028475567413,0,224.028475567413,72
ENSG00000188529.14,223.888711375382,223.888711375382,0,223.888711375382,34
ENSG00000164209.16,223.781290784452,223.781290784452,0,223.781290784452,72
ENSG00000260916.7,223.770481865502,223.770481865502,0,223.770481865502,72
ENSG00000225190.10,223.740938558472,223.740938558472,0,223.740938558472,72
ENSG00000225963.7,223.666360318602,223.666360318602,0,223.666360318602,72
ENSG00000168564.5,223.600046802256,223.600046802256,0,223.600046802256,72
ENSG00000121931.15,223.520929443177,223.520929443177,0,223.520929443177,72
ENSG00000131165.14,223.477670796564,223.477670796564,0,223.477670796564,72
ENSG00000147316.12,223.450525616099,223.450525616099,0,223.450525616099,34
ENSG00000117335.19,223.127096382483,223.127096382483,0,223.127096382483,72
ENSG00000149357.9,222.991678538077,222.991678538077,0,222.991678538077,72
ENSG00000136161.12,222.977212315753,222.977212315753,0,222.977212315753,72
ENSG00000162222.13,222.847373088652,222.847373088652,5.6843418860808e-14,222.847373088651,72
ENSG00000185862.6,222.657161453507,222.657161453507,0,222.657161453507,72
ENSG00000095015.5,222.607682007008,222.607682007008,5.6843418860808e-14,222.607682007008,72
ENSG00000179889.18,222.539276911866,222.539276911866,0,222.539276911866,34
ENSG00000163875.15,222.535324944491,222.535324944491,0,222.535324944491,34
ENSG00000173614.13,222.498956529808,222.498956529808,0,222.498956529808,72
ENSG00000100603.13,222.477939395411,222.477939395411,0,222.477939395411,72
ENSG00000100106.19,222.388843141029,222.388843141029,2.8421709430404e-14,222.388843141029,72
ENSG00000124222.22,222.370874513043,222.370874513043,2.8421709430404e-14,222.370874513043,72
ENSG00000157350.12,222.348674361161,222.348674361161,0,222.348674361161,72
ENSG00000178927.17,222.244585331149,222.244585331149,0,222.244585331149,72
ENSG00000120029.12,222.233100659701,222.233100659701,0,222.233100659701,34
ENSG00000154767.14,222.12165913399,222.12165913399,0,222.12165913399,72
ENSG00000146909.7,222.091082609264,222.091082609264,0,222.091082609264,34
ENSG00000105298.13,222.074632310998,222.074632310998,0,222.074632310998,34
ENSG00000109323.8,222.010956561139,222.010956561139,0,222.010956561139,72
ENSG00000163545.8,221.97155108489,221.97155108489,0,221.97155108489,72
ENSG00000275066.4,221.857831548619,221.857831548619,0,221.857831548619,34
ENSG00000130429.12,221.808400268805,221.808400268805,0,221.808400268805,72
ENSG00000088832.16,221.696748116621,221.696748116621,0,221.696748116621,72
ENSG00000182552.14,221.618482330219,221.618482330219,0,221.618482330219,72
ENSG00000086300.15,221.577096362766,221.577096362766,5.6843418860808e-14,221.577096362766,72
ENSG00000101109.11,221.507874485573,221.507874485573,0,221.507874485573,72
ENSG00000132010.15,221.452552328437,221.452552328437,0,221.452552328437,72
ENSG00000198874.12,221.449146997274,221.449146997274,0,221.449146997274,34
ENSG00000068024.16,221.330458440157,221.330458440157,0,221.330458440157,72
ENSG00000143149.12,221.205601312183,221.205601312183,0,221.205601312183,72
ENSG00000049860.13,221.152453723931,221.152453723931,0,221.152453723931,72
ENSG00000125900.12,221.1202201159,221.1202201159,0,221.1202201159,72
ENSG00000167202.11,221.033670308201,221.033670308201,0,221.033670308201,72
ENSG00000127663.14,220.999351369094,220.999351369094,0,220.999351369094,72
ENSG00000241839.9,220.663178466033,220.663178466033,0,220.663178466033,72
ENSG00000143612.19,220.565574556254,220.565574556254,0,220.565574556254,72
ENSG00000179387.9,220.518027136126,220.518027136126,0,220.518027136126,72
ENSG00000065150.18,220.355538921694,220.355538921694,0,220.355538921694,34
ENSG00000124459.11,220.341823577558,220.341823577558,0,220.341823577558,72
ENSG00000089022.13,220.331921396495,220.331921396495,0,220.331921396495,34
ENSG00000121774.17,220.303189349454,220.303189349454,0,220.303189349454,34
ENSG00000037749.11,220.030342808983,220.030342808983,0,220.030342808983,72
ENSG00000165792.17,220.024321774186,220.024321774186,0,220.024321774186,34
ENSG00000162600.11,219.962790511822,219.962790511822,0,219.962790511822,72
ENSG00000186130.4,219.885817342132,219.885817342132,0,219.885817342132,72
ENSG00000100395.14,219.869092958954,219.869092958954,0,219.869092958954,34
ENSG00000281005.1,219.762699716604,219.762699716604,0,219.762699716604,72
ENSG00000066427.21,219.739842176197,219.739842176197,0,219.739842176197,72
ENSG00000158604.14,219.703755909287,219.703755909287,0,219.703755909287,34
ENSG00000151239.13,219.588686916099,219.588686916099,2.8421709430404e-14,219.588686916099,72
ENSG00000266962.2,219.578063992824,219.578063992824,0,219.578063992824,72
ENSG00000170653.18,219.514975063137,219.514975063137,0,219.514975063137,72
ENSG00000122008.15,219.485413902491,219.485413902491,0,219.485413902491,72
ENSG00000138231.12,219.229894948945,219.229894948945,0,219.229894948945,72
ENSG00000115486.11,219.204679749815,219.204679749815,0,219.204679749815,72
ENSG00000158109.14,219.126520231537,219.126520231537,0,219.126520231537,72
ENSG00000176871.8,219.074668916993,219.074668916993,0,219.074668916993,72
ENSG00000247556.6,219.066920742992,219.066920742992,0,219.066920742992,72
ENSG00000149346.14,219.010371317123,219.010371317123,0,219.010371317123,72
ENSG00000198793.12,218.964914538441,218.964914538441,0,218.964914538441,34
ENSG00000135709.12,218.929336776675,218.929336776675,0,218.929336776675,72
ENSG00000104221.12,218.747998695486,218.747998695486,0,218.747998695486,72
ENSG00000004487.15,218.695457523567,218.695457523567,0,218.695457523567,34
ENSG00000037474.14,218.650911800146,218.650911800146,0,218.650911800146,34
ENSG00000174197.16,218.648669901958,218.648669901958,0,218.648669901958,34
ENSG00000136643.11,218.604672321364,218.604672321364,0,218.604672321364,72
ENSG00000175220.11,218.304257005293,218.304257005293,0,218.304257005293,72
ENSG00000158201.9,218.289889223176,218.289889223176,1.13686837721616e-13,218.289889223176,72
ENSG00000119314.15,218.283250905664,218.283250905664,0,218.283250905664,72
ENSG00000124784.8,218.27856999868,218.27856999868,0,218.27856999868,34
ENSG00000180425.11,218.233425583886,218.233425583886,0,218.233425583886,72
ENSG00000126261.12,218.226270179073,218.226270179073,0,218.226270179073,34
ENSG00000165097.13,218.175324274371,218.175324274371,2.8421709430404e-14,218.175324274371,72
ENSG00000172197.10,218.170827413311,218.170827413311,0,218.170827413311,72
ENSG00000174125.7,218.03828069661,218.03828069661,0,218.03828069661,72
ENSG00000072756.16,218.02232211663,218.02232211663,0,218.02232211663,72
ENSG00000150054.18,217.885172164263,217.885172164263,0,217.885172164263,72
ENSG00000068784.12,217.696993158368,217.696993158368,2.8421709430404e-14,217.696993158368,72
ENSG00000129007.14,217.663396879687,217.663396879687,0,217.663396879687,72
ENSG00000182979.17,217.489018783019,217.489018783019,0,217.489018783019,34
ENSG00000106780.8,217.339384468867,217.339384468867,2.8421709430404e-14,217.339384468867,72
ENSG00000117868.15,217.322837441844,217.322837441844,0,217.322837441844,34
ENSG00000006194.9,217.290602509542,217.290602509542,0,217.290602509542,34
ENSG00000004975.11,217.096837525155,217.096837525155,0,217.096837525155,34
ENSG00000029725.16,217.032693842639,217.032693842639,0,217.032693842639,34
ENSG00000196387.9,216.950139002709,216.950139002709,0,216.950139002709,72
ENSG00000111554.14,216.945277161441,216.945277161441,0,216.945277161441,72
ENSG00000082996.19,216.855304398481,216.855304398481,5.6843418860808e-14,216.855304398481,72
ENSG00000156675.15,216.682382541843,216.682382541843,0,216.682382541843,72
ENSG00000135387.20,216.664987251753,216.664987251753,0,216.664987251753,34
ENSG00000166526.16,216.376987461947,216.376987461947,0,216.376987461947,34
ENSG00000007923.15,216.294753070777,216.294753070777,0,216.294753070777,34
ENSG00000132825.6,216.244658781655,216.244658781655,5.6843418860808e-14,216.244658781655,72
ENSG00000050426.15,216.171986739765,216.171986739765,0,216.171986739765,34
ENSG00000164144.15,215.876149400608,215.876149400608,0,215.876149400608,72
ENSG00000121671.11,215.842586564544,215.842586564544,0,215.842586564544,34
ENSG00000151948.11,215.76309632769,215.76309632769,0,215.76309632769,72
ENSG00000023318.7,215.759071869427,215.759071869427,0,215.759071869427,72
ENSG00000178761.14,215.735349301993,215.735349301993,0,215.735349301993,72
ENSG00000071626.16,215.62583116542,215.62583116542,0,215.62583116542,34
ENSG00000174606.13,215.486091779113,215.486091779113,0,215.486091779113,72
ENSG00000042445.13,215.486061299071,215.486061299071,2.8421709430404e-14,215.486061299071,72
ENSG00000129197.14,215.454485465456,215.454485465456,0,215.454485465456,34
ENSG00000257365.7,215.448594854943,215.448594854943,0,215.448594854943,72
ENSG00000138750.14,215.384456913168,215.384456913168,0,215.384456913168,34
ENSG00000166900.15,215.37943743997,215.37943743997,2.8421709430404e-14,215.37943743997,72
ENSG00000088247.17,215.315389784534,215.315389784534,0,215.315389784534,34
ENSG00000109606.12,215.13542363317,215.13542363317,0,215.13542363317,34
ENSG00000170540.14,214.972850756038,214.972850756038,0,214.972850756038,72
ENSG00000140526.17,214.851478609787,214.851478609787,0,214.851478609787,72
ENSG00000164187.6,214.842013870157,214.842013870157,0,214.842013870157,72
ENSG00000144566.10,214.805213130534,214.805213130534,2.8421709430404e-14,214.805213130534,72
ENSG00000024862.17,214.70080619489,214.70080619489,0,214.70080619489,72
ENSG00000047410.13,214.509933803875,214.509933803875,0,214.509933803875,72
ENSG00000160917.14,214.423954506159,214.423954506159,0,214.423954506159,34
ENSG00000092871.16,214.376523697472,214.376523697472,0,214.376523697472,72
ENSG00000087095.12,214.302844976891,214.302844976891,0,214.302844976891,72
ENSG00000147471.11,214.140894617183,214.140894617183,2.8421709430404e-14,214.140894617183,72
ENSG00000175471.19,214.035629513776,214.035629513776,2.8421709430404e-14,214.035629513776,72
ENSG00000105879.11,213.947464388299,213.947464388299,0,213.947464388299,72
ENSG00000119929.12,213.892360411401,213.892360411401,0,213.892360411401,72
ENSG00000114450.9,213.812400950537,213.812400950537,0,213.812400950537,72
ENSG00000090020.10,213.760723289813,213.760723289813,0,213.760723289813,72
ENSG00000124789.11,213.755707133368,213.755707133368,0,213.755707133368,72
ENSG00000100483.13,213.725012924513,213.725012924513,0,213.725012924513,72
ENSG00000131779.10,213.64444957165,213.64444957165,0,213.64444957165,72
ENSG00000143553.10,213.547721971126,213.547721971126,2.8421709430404e-14,213.547721971126,72
ENSG00000130703.15,213.532362396605,213.532362396605,2.8421709430404e-14,213.532362396605,72
ENSG00000171853.15,213.507327672534,213.507327672534,0,213.507327672534,72
ENSG00000188559.13,213.464880128307,213.464880128307,5.6843418860808e-14,213.464880128307,72
ENSG00000125510.15,213.3966410076,213.3966410076,0,213.3966410076,72
ENSG00000126773.12,213.361840831673,213.361840831673,0,213.361840831673,72
ENSG00000164754.14,213.35003989686,213.35003989686,2.8421709430404e-14,213.35003989686,72
ENSG00000023287.12,213.302478051584,213.302478051584,5.6843418860808e-14,213.302478051584,72
ENSG00000111361.12,213.156650039825,213.156650039825,0,213.156650039825,34
ENSG00000170571.11,213.014532034406,213.014532034406,0,213.014532034406,72
ENSG00000120690.15,212.963626891267,212.963626891267,0,212.963626891267,72
ENSG00000054282.15,212.963142594631,212.963142594631,0,212.963142594631,72
ENSG00000171503.11,212.897988748189,212.897988748189,0,212.897988748189,72
ENSG00000130713.15,212.817418651206,212.817418651206,0,212.817418651206,34
ENSG00000163608.14,212.778890948263,212.778890948263,0,212.778890948263,34
ENSG00000071189.21,212.766051783922,212.766051783922,0,212.766051783922,72
ENSG00000133961.19,212.731118588027,212.731118588027,5.6843418860808e-14,212.731118588027,72
ENSG00000152804.10,212.633466079077,212.633466079077,0,212.633466079077,72
ENSG00000213064.9,212.518886384313,212.518886384313,0,212.518886384313,72
ENSG00000070269.13,212.46175929777,212.46175929777,0,212.46175929777,72
ENSG00000204217.13,212.424067943425,212.424067943425,0,212.424067943425,72
ENSG00000169554.18,212.369792808163,212.369792808163,0,212.369792808163,72
ENSG00000140350.15,212.366621032594,212.366621032594,0,212.366621032594,72
ENSG00000076321.10,212.340445680852,212.340445680852,0,212.340445680852,34
ENSG00000128923.10,212.331628789876,212.331628789876,0,212.331628789876,72
ENSG00000138032.20,212.306030712988,212.306030712988,0,212.306030712988,72
ENSG00000135842.16,212.264189427534,212.264189427534,0,212.264189427534,72
ENSG00000233369.7,212.259386561162,212.259386561162,0,212.259386561162,72
ENSG00000070770.8,212.223731911543,212.223731911543,0,212.223731911543,34
ENSG00000092439.13,212.190273054747,212.190273054747,0,212.190273054747,34
ENSG00000033800.13,212.168076086615,212.168076086615,0,212.168076086615,72
ENSG00000106344.8,212.056687948066,212.056687948066,0,212.056687948066,34
ENSG00000150457.8,212.036199115818,212.036199115818,0,212.036199115818,72
ENSG00000168385.17,211.971236791264,211.971236791264,0,211.971236791264,72
ENSG00000139718.10,211.93927552374,211.93927552374,0,211.93927552374,72
ENSG00000143753.12,211.924669182161,211.924669182161,0,211.924669182161,72
ENSG00000174749.5,211.914123652559,211.914123652559,0,211.914123652559,72
ENSG00000109917.10,211.911527840447,211.911527840447,0,211.911527840447,34
ENSG00000110048.11,211.88947974579,211.88947974579,0,211.88947974579,34
ENSG00000136280.15,211.868569141578,211.868569141578,0,211.868569141578,72
ENSG00000198586.13,211.740309131618,211.740309131618,5.6843418860808e-14,211.740309131618,72
ENSG00000057252.12,211.566769234684,211.566769234684,0,211.566769234684,72
ENSG00000120647.9,211.186182792038,211.186182792038,0,211.186182792038,72
ENSG00000129465.15,211.153273666786,211.153273666786,5.6843418860808e-14,211.153273666786,72
ENSG00000163166.14,211.074362999939,211.074362999939,0,211.074362999939,72
ENSG00000112062.10,211.068877298558,211.068877298558,0,211.068877298558,72
ENSG00000125945.14,211.042180050314,211.042180050314,0,211.042180050314,72
ENSG00000109016.17,210.881655985012,210.881655985012,0,210.881655985012,72
ENSG00000105514.7,210.849039825891,210.849039825891,0,210.849039825891,72
ENSG00000168288.12,210.42463181933,210.42463181933,2.8421709430404e-14,210.42463181933,72
ENSG00000138463.8,210.284084758611,210.284084758611,0,210.284084758611,72
ENSG00000142002.16,210.21594184108,210.21594184108,0,210.21594184108,34
ENSG00000174151.14,210.188163866323,210.188163866323,0,210.188163866323,72
ENSG00000069248.11,210.15607569315,210.15607569315,0,210.15607569315,34
ENSG00000145569.5,210.112926251974,210.112926251974,0,210.112926251974,72
ENSG00000100441.9,210.111707134241,210.111707134241,0,210.111707134241,72
ENSG00000138641.15,210.049895747329,210.049895747329,0,210.049895747329,72
ENSG00000167208.14,210.029236606373,210.029236606373,0,210.029236606373,72
ENSG00000154930.14,209.993350058708,209.993350058708,0,209.993350058708,34
ENSG00000015133.18,209.942242829203,209.942242829203,0,209.942242829203,34
ENSG00000129696.12,209.925082020876,209.925082020876,5.6843418860808e-14,209.925082020876,72
ENSG00000087470.17,209.862954034274,209.862954034274,0,209.862954034274,34
ENSG00000188177.13,209.853024881523,209.853024881523,0,209.853024881523,72
ENSG00000101310.14,209.658905292214,209.658905292214,0,209.658905292214,72
ENSG00000225973.3,209.651552309355,209.651552309355,0,209.651552309355,72
ENSG00000092201.9,209.64694093738,209.64694093738,0,209.64694093738,34
ENSG00000159352.15,209.614541939326,209.614541939326,0,209.614541939326,72
ENSG00000075711.20,209.578180128467,209.578180128467,0,209.578180128467,34
ENSG00000185905.3,209.566549341713,209.566549341713,0,209.566549341713,72
ENSG00000257594.3,209.557078824653,209.557078824653,0,209.557078824653,72
ENSG00000119787.13,209.529390117313,209.529390117313,0,209.529390117313,72
ENSG00000185158.12,209.422749969687,209.422749969687,0,209.422749969687,72
ENSG00000185811.16,209.33556073745,209.33556073745,0,209.33556073745,72
ENSG00000107099.15,209.32874531028,209.32874531028,0,209.32874531028,72
ENSG00000166946.13,209.299851444588,209.299851444588,2.8421709430404e-14,209.299851444588,72
ENSG00000179051.13,209.235490930059,209.235490930059,0,209.235490930059,34
ENSG00000089159.16,209.13171651842,209.13171651842,0,209.13171651842,72
ENSG00000215193.12,209.119847584279,209.119847584279,0,209.119847584279,34
ENSG00000138614.14,209.110601434917,209.110601434917,0,209.110601434917,34
ENSG00000132953.16,209.085581093867,209.085581093867,0,209.085581093867,34
ENSG00000135677.10,209.081802672079,209.081802672079,5.6843418860808e-14,209.081802672079,72
ENSG00000169372.12,209.061750864833,209.061750864833,0,209.061750864833,72
ENSG00000206527.9,209.010102779907,209.010102779907,0,209.010102779907,34
ENSG00000174799.10,208.85728698114,208.85728698114,0,208.85728698114,72
ENSG00000124532.14,208.841487010432,208.841487010432,0,208.841487010432,34
ENSG00000188997.7,208.815366616934,208.815366616934,0,208.815366616934,72
ENSG00000125449.6,208.727056044351,208.727056044351,0,208.727056044351,72
ENSG00000169045.17,208.726286596846,208.726286596846,0,208.726286596846,34
ENSG00000150990.7,208.61222153029,208.61222153029,0,208.61222153029,34
ENSG00000237765.6,208.579159973222,208.579159973222,0,208.579159973222,72
ENSG00000172175.12,208.478469714815,208.478469714815,0,208.478469714815,34
ENSG00000119688.20,208.473579451282,208.473579451282,0,208.473579451282,34
ENSG00000101138.11,208.473099877269,208.473099877269,0,208.473099877269,72
ENSG00000111647.12,208.418360201838,208.418360201838,0,208.418360201838,72
ENSG00000168246.5,208.407581795561,208.407581795561,0,208.407581795561,72
ENSG00000092847.11,208.212858122107,208.212858122107,0,208.212858122107,72
ENSG00000112996.10,208.139397413254,208.139397413254,0,208.139397413254,34
ENSG00000111707.11,208.120513555397,208.120513555397,0,208.120513555397,72
ENSG00000121022.13,208.061874714538,208.061874714538,0,208.061874714538,72
ENSG00000022976.15,208.014746041207,208.014746041207,0,208.014746041207,72
ENSG00000154957.13,207.990091928138,207.990091928138,2.8421709430404e-14,207.990091928138,72
ENSG00000164134.12,207.884588479682,207.884588479682,0,207.884588479682,34
ENSG00000168807.16,207.882362644579,207.882362644579,0,207.882362644579,72
ENSG00000109220.10,207.870574620464,207.870574620464,5.6843418860808e-14,207.870574620464,72
ENSG00000135823.13,207.865788751113,207.865788751112,2.8421709430404e-14,207.865788751112,72
ENSG00000164088.17,207.819585516144,207.819585516144,0,207.819585516144,72
ENSG00000073584.18,207.804591600706,207.804591600706,0,207.804591600706,34
ENSG00000149480.6,207.725475604941,207.725475604941,0,207.725475604941,34
ENSG00000198799.11,207.632734060621,207.632734060621,0,207.632734060621,34
ENSG00000162959.13,207.562798805017,207.562798805017,0,207.562798805017,72
ENSG00000258289.8,207.487917671024,207.487917671024,0,207.487917671024,72
ENSG00000117528.11,207.486253889348,207.486253889348,0,207.486253889348,72
ENSG00000075539.13,207.478775053676,207.478775053676,0,207.478775053676,72
ENSG00000067596.10,207.44269684943,207.44269684943,0,207.44269684943,72
ENSG00000141127.14,207.363508058531,207.363508058531,0,207.363508058531,34
ENSG00000116685.15,207.23863944098,207.23863944098,2.8421709430404e-14,207.23863944098,72
ENSG00000170837.2,207.231095415259,207.231095415259,0,207.231095415259,72
ENSG00000164151.11,207.217139967782,207.217139967782,0,207.217139967782,34
ENSG00000145996.11,207.0878009929,207.0878009929,0,207.0878009929,34
ENSG00000103569.9,207.085445218296,207.085445218296,0,207.085445218296,72
ENSG00000116560.10,207.048565694706,207.048565694706,0,207.048565694706,34
ENSG00000033050.7,207.047415877263,207.047415877263,0,207.047415877263,34
ENSG00000154813.9,206.885660686684,206.885660686684,0,206.885660686684,72
ENSG00000164933.11,206.807931260237,206.807931260237,0,206.807931260237,34
ENSG00000005175.9,206.793206297909,206.793206297909,0,206.793206297909,72
ENSG00000010539.11,206.749259772237,206.749259772237,0,206.749259772237,72
ENSG00000145725.19,206.723613154357,206.723613154357,0,206.723613154357,72
ENSG00000163029.15,206.68714771144,206.68714771144,0,206.68714771144,72
ENSG00000163539.16,206.675345148788,206.675345148788,0,206.675345148788,34
ENSG00000131899.10,206.657681651951,206.657681651951,0,206.657681651951,34
ENSG00000088833.17,206.641212827232,206.641212827232,0,206.641212827232,72
ENSG00000145041.15,206.47056777223,206.47056777223,0,206.47056777223,34
ENSG00000175104.14,206.413239476639,206.413239476639,0,206.413239476639,72
ENSG00000139946.9,206.378057165465,206.378057165465,2.8421709430404e-14,206.378057165465,72
ENSG00000016864.18,206.373614819444,206.373614819444,0,206.373614819444,72
ENSG00000273729.1,206.325721170259,206.325721170259,0,206.325721170259,72
ENSG00000165733.7,206.273023242756,206.273023242756,0,206.273023242756,34
ENSG00000131051.22,206.156071292802,206.156071292802,0,206.156071292802,72
ENSG00000089094.18,206.072091965586,206.072091965586,0,206.072091965586,34
ENSG00000004660.14,206.0718890735,206.0718890735,0,206.0718890735,72
ENSG00000054267.21,206.028804674359,206.028804674359,0,206.028804674359,72
ENSG00000137642.12,206.025198014726,206.025198014725,1.70530256582424e-13,206.025198014725,72
ENSG00000136816.15,206.006650665,206.006650665,0,206.006650665,72
ENSG00000104299.14,205.930661587874,205.930661587874,0,205.930661587874,34
ENSG00000135604.9,205.864268881321,205.864268881321,0,205.864268881321,72
ENSG00000102786.14,205.758445467586,205.758445467585,5.6843418860808e-14,205.758445467585,72
ENSG00000107560.10,205.743508010642,205.743508010642,0,205.743508010642,72
ENSG00000106829.18,205.739290860504,205.739290860504,0,205.739290860504,72
ENSG00000124193.14,205.736050483246,205.736050483246,0,205.736050483246,34
ENSG00000140030.5,205.698978155943,205.698978155943,0,205.698978155943,72
ENSG00000188986.6,205.627634722575,205.627634722575,0,205.627634722575,34
ENSG00000215421.9,205.428420254993,205.428420254993,2.8421709430404e-14,205.428420254993,72
ENSG00000185344.13,205.395201123391,205.395201123391,0,205.395201123391,34
ENSG00000064607.16,205.389541436105,205.389541436105,0,205.389541436105,34
ENSG00000084652.15,205.356206112087,205.356206112087,0,205.356206112087,34
ENSG00000159348.12,205.315300847189,205.315300847189,0,205.315300847189,72
ENSG00000159885.13,205.295148515755,205.295148515755,5.6843418860808e-14,205.295148515755,72
ENSG00000146963.17,205.258684650483,205.258684650483,0,205.258684650483,34
ENSG00000106348.16,205.187599225674,205.187599225674,0,205.187599225674,72
ENSG00000117899.10,205.181983120113,205.181983120113,0,205.181983120113,34
ENSG00000115275.11,205.136614300135,205.136614300135,0,205.136614300135,34
ENSG00000111229.15,205.131358583297,205.131358583297,0,205.131358583297,72
ENSG00000006695.10,205.085584891608,205.085584891608,0,205.085584891608,34
ENSG00000141424.12,205.081715892107,205.081715892107,0,205.081715892107,72
ENSG00000174840.8,205.046414856552,205.046414856552,0,205.046414856552,34
ENSG00000126226.21,204.91109115604,204.91109115604,0,204.91109115604,34
ENSG00000014123.9,204.814142922162,204.814142922162,0,204.814142922162,72
ENSG00000179454.13,204.722809881404,204.722809881404,0,204.722809881404,72
ENSG00000141428.16,204.715722949252,204.715722949252,0,204.715722949252,72
ENSG00000215041.9,204.566662065269,204.566662065269,0,204.566662065269,34
ENSG00000113360.16,204.552798629765,204.552798629765,0,204.552798629765,34
ENSG00000003056.7,204.529854861225,204.529854861225,0,204.529854861225,34
ENSG00000071462.11,204.382729958342,204.382729958342,0,204.382729958342,34
ENSG00000167384.10,204.269027253732,204.269027253732,0,204.269027253732,72
ENSG00000131503.20,204.134920594812,204.134920594812,0,204.134920594812,72
ENSG00000051382.8,204.113659327936,204.113659327936,0,204.113659327936,72
ENSG00000165271.16,204.084193328306,204.084193328306,0,204.084193328306,34
ENSG00000111605.16,203.956130989592,203.956130989592,0,203.956130989592,34
ENSG00000134851.12,203.89451854535,203.89451854535,2.8421709430404e-14,203.89451854535,72
ENSG00000182095.14,203.800769973072,203.800769973072,0,203.800769973072,72
ENSG00000099821.13,203.456867732776,203.456867732776,0,203.456867732776,34
ENSG00000158941.16,203.355843619506,203.355843619506,0,203.355843619506,34
ENSG00000248019.2,203.345130930055,203.345130930055,0,203.345130930055,72
ENSG00000111684.10,203.287930188237,203.287930188237,0,203.287930188237,72
ENSG00000196663.15,203.281021349883,203.281021349883,0,203.281021349883,72
ENSG00000120662.15,203.224338768467,203.224338768467,0,203.224338768467,72
ENSG00000116497.17,203.055023792095,203.055023792095,0,203.055023792095,72
ENSG00000205413.7,202.999909332204,202.999909332204,0,202.999909332204,72
ENSG00000083814.13,202.99527301766,202.99527301766,0,202.99527301766,72
ENSG00000120925.15,202.990742293726,202.990742293726,0,202.990742293726,72
ENSG00000152942.18,202.976069238211,202.976069238211,0,202.976069238211,34
ENSG00000135250.16,202.914743208929,202.914743208929,0,202.914743208929,72
ENSG00000198522.13,202.904091898745,202.904091898745,0,202.904091898745,34
ENSG00000168495.12,202.880324387788,202.880324387788,0,202.880324387788,34
ENSG00000130024.14,202.753510601642,202.753510601642,0,202.753510601642,34
ENSG00000113013.12,202.689138398314,202.689138398314,0,202.689138398314,34
