gene,kTotal,kWithin,kOut,kDiff,module
ENSG00000149483.11,239.9211278,236.987082,2.934045801,234.0530362,34
ENSG00000144747.15,239.9185325,178.9172538,61.00127864,117.9159752,72
ENSG00000163428.3,239.9114289,153.9191909,85.99223793,67.92695299,34
ENSG00000108256.8,239.9015293,190.2685762,49.6329531,140.6356231,72
ENSG00000170871.11,239.6193574,231.9866628,7.632694652,224.3539681,72
ENSG00000168216.10,239.5261263,230.9322849,8.593841493,222.3384434,72
ENSG00000187257.15,239.4828137,225.5595187,13.92329502,211.6362237,72
ENSG00000126261.12,239.4739683,218.2262702,21.24769815,196.978572,34
ENSG00000006194.9,239.4603152,217.2906025,22.16971264,195.1208899,34
ENSG00000140199.11,239.4373706,230.7141309,8.723239668,221.9908912,72
ENSG00000100150.16,239.355536,231.0540382,8.301497825,222.7525404,34
ENSG00000114062.18,239.3475538,193.6026744,45.74487948,147.8577949,34
ENSG00000120029.12,239.2656029,222.2331007,17.03250224,205.2005984,34
ENSG00000165688.11,239.2104058,236.814582,2.395823771,234.4187582,34
ENSG00000124784.8,239.1862905,218.27857,20.90772052,197.3708495,34
ENSG00000155729.12,239.0824569,203.4541349,35.62832192,167.825813,72
ENSG00000087269.15,239.0553764,236.6846079,2.370768502,234.3138394,34
ENSG00000132670.20,239.0281355,194.3585736,44.66956187,149.6890117,34
ENSG00000198730.7,238.9529564,198.2087541,40.74420234,157.4645518,72
ENSG00000072849.10,238.8201079,187.7042168,51.11589109,136.5883258,72
ENSG00000196455.7,238.81898,135.5815763,103.2374036,32.34417272,72
ENSG00000213341.10,238.7972446,224.4300798,14.36716476,210.0629151,72
ENSG00000151292.17,238.7781297,155.7111098,83.0670199,72.64408988,72
ENSG00000119041.10,238.6386861,162.1501824,76.4885037,85.66167875,34
ENSG00000154781.15,238.6270603,81.62902754,156.9980328,-75.36900525,34
ENSG00000103994.16,238.6193767,231.8547358,6.764640892,225.0900949,72
ENSG00000131467.10,238.5916404,154.505988,84.0856524,70.42033564,72
ENSG00000166479.9,238.5303712,162.7093154,75.82105576,86.88825966,72
ENSG00000076513.16,238.427647,214.1437407,24.2839063,189.8598344,72
ENSG00000182827.8,238.4029442,124.9200416,113.4829026,11.437139,34
ENSG00000116731.22,238.3134203,192.7297869,45.58363338,147.1461536,72
ENSG00000135249.7,238.3125757,198.7219686,39.59060709,159.1313615,34
ENSG00000140265.12,238.2617244,117.5072484,120.754476,-3.247227621,34
ENSG00000144674.16,238.2351903,134.402793,103.8323972,30.57039577,34
ENSG00000154144.12,238.1929157,153.1222431,85.07067258,68.05157053,34
ENSG00000185811.16,238.1308593,130.557673,107.5731864,22.98448659,72
ENSG00000164961.15,238.1219049,148.9047721,89.21713279,59.68763934,72
ENSG00000108654.13,238.060932,140.5964856,97.46444644,43.13203912,72
ENSG00000112308.12,238.0370441,226.1714991,11.86554496,214.3059542,72
ENSG00000117862.11,238.0012046,197.5470037,40.45420095,157.0928027,72
ENSG00000185127.6,237.9828339,201.3399779,36.64285603,164.6971218,72
ENSG00000135317.12,237.9327276,216.3964394,21.53628822,194.8601512,72
ENSG00000135966.12,237.928624,202.6332145,35.29540949,167.337805,34
ENSG00000100485.11,237.8303714,233.4608073,4.369564172,229.0912431,72
ENSG00000066135.12,237.685795,138.0443659,99.64142912,38.40293681,72
ENSG00000038358.14,237.5885236,233.1830316,4.405491998,228.7775396,34
ENSG00000143970.16,237.5421634,192.9586816,44.5834818,148.3751998,72
ENSG00000081791.8,237.4587901,224.6137229,12.84506727,211.7686556,34
ENSG00000176853.15,237.2569379,188.9375473,48.31939059,140.6181568,72
ENSG00000117697.14,237.2481845,211.4756915,25.77249301,185.7031985,72
ENSG00000151657.11,237.2262377,217.6162247,19.61001298,198.0062117,72
ENSG00000185049.14,237.1279435,235.301082,1.826861466,233.4742206,34
ENSG00000143390.17,237.0896949,232.7976707,4.292024275,228.5056464,34
ENSG00000136444.9,237.0227998,236.1094071,0.913392646,235.1960145,34
ENSG00000164031.16,237.0109068,201.7385483,35.27235844,166.4661899,72
ENSG00000166024.13,237.0032245,153.2009736,83.80225092,69.39872269,72
ENSG00000174780.15,236.9731238,191.1363636,45.83676023,145.2996034,34
ENSG00000177728.16,236.8904751,233.5583524,3.332122625,230.2262298,34
ENSG00000005700.14,236.8561459,180.0260643,56.83008163,123.1959827,34
ENSG00000119682.16,236.8288049,216.2895283,20.53927659,195.7502518,72
ENSG00000178988.10,236.7853771,170.8503874,65.93498967,104.9153977,72
ENSG00000086666.18,236.5556662,220.9728315,15.58283469,205.3899968,72
ENSG00000116489.12,236.5556528,228.7531033,7.802549465,220.9505539,72
ENSG00000120008.15,236.5374208,177.2532219,59.28419887,117.969023,34
ENSG00000205765.8,236.5139719,195.2729923,41.2409796,154.0320127,72
ENSG00000009780.15,236.3527117,190.7671166,45.58559509,145.1815215,34
ENSG00000166938.12,236.2506469,228.4351486,7.81549833,220.6196502,34
ENSG00000180398.11,236.2333042,181.7165268,54.51677748,127.1997493,72
ENSG00000146457.14,236.2038217,201.3841533,34.81966834,166.564485,72
ENSG00000136045.11,236.1647868,228.971206,7.193580787,221.7776252,34
ENSG00000132424.14,236.1110098,156.8412419,79.26976787,77.57147401,72
ENSG00000198399.14,236.0628319,181.21554,54.84729188,126.3682481,72
ENSG00000111897.6,236.0371037,218.8958654,17.14123826,201.7546272,72
ENSG00000175376.8,235.898327,137.2794463,98.61888068,38.66056563,72
ENSG00000100239.15,235.8693186,143.3285515,92.54076709,50.78778443,34
ENSG00000113621.14,235.7403383,123.3503979,112.3899403,10.96045761,34
ENSG00000181852.17,235.5753734,151.0191908,84.55618262,66.46300817,72
ENSG00000160208.12,235.5497756,228.9030725,6.646703143,222.2563693,34
ENSG00000003056.7,235.1759039,204.5298549,30.64604901,173.8838058,34
ENSG00000179119.14,235.0348366,172.6532095,62.3816271,110.2715824,72
ENSG00000179021.9,234.8741732,175.251882,59.62229115,115.6295909,72
ENSG00000198252.11,234.8273671,154.6150703,80.21229676,74.40277355,34
ENSG00000108591.9,234.7891928,233.8912361,0.8979567,232.9932794,34
ENSG00000163960.11,234.7770799,199.6077124,35.16936756,164.4383448,72
ENSG00000125875.13,234.6879499,132.2118426,102.4761073,29.73573535,72
ENSG00000108854.15,234.6437934,117.9586084,116.685185,1.273423448,72
ENSG00000140829.11,234.4847325,179.0093098,55.47542268,123.5338871,34
ENSG00000149658.17,234.4029572,143.525664,90.87729318,52.64837081,34
ENSG00000115825.9,234.3854625,168.7545343,65.63092828,103.123606,34
ENSG00000104205.12,234.3561983,155.4222979,78.93390036,76.48839757,72
ENSG00000106682.14,234.3485216,128.5940864,105.7544353,22.83965109,34
ENSG00000060339.13,234.3282333,143.0730765,91.25515678,51.81791974,34
ENSG00000007202.14,234.3161316,170.4251722,63.89095935,106.5342129,34
ENSG00000133030.20,234.3033965,228.9141299,5.389266647,223.5248632,34
ENSG00000177889.9,233.9977176,148.1131111,85.88460651,62.22850461,34
ENSG00000105879.11,233.9781385,127.5764809,106.4016576,21.17482332,72
ENSG00000115091.11,233.9588175,220.5313368,13.42748068,207.1038562,72
ENSG00000175029.16,233.9355336,209.2372022,24.69833141,184.5388708,72
ENSG00000155111.14,233.8335023,208.1704697,25.66303254,182.5074372,72
ENSG00000182670.13,233.8280742,230.0055681,3.822506151,226.1830619,34
ENSG00000134987.11,233.8274395,178.9831517,54.84428779,124.1388639,34
ENSG00000124535.15,233.7269759,144.2068773,89.5200986,54.68677872,34
ENSG00000036257.12,233.7127985,225.9338416,7.778956839,218.1548848,72
ENSG00000023734.10,233.6743999,147.098256,86.57614391,60.52211213,34
ENSG00000111911.6,233.6558286,215.3112375,18.34459104,196.9666465,72
ENSG00000136270.13,233.5637894,232.7929315,0.770857942,232.0220735,34
ENSG00000132466.18,233.4917165,129.3231077,104.1686087,25.15449897,72
ENSG00000132680.10,233.4735534,168.0875518,65.38600158,102.7015502,34
ENSG00000041802.10,233.4302002,228.3555629,5.074637323,223.2809256,34
ENSG00000115239.21,233.4199428,134.51531,98.9046328,35.61067718,34
ENSG00000165526.8,233.4163291,224.4077368,9.008592361,215.3991444,34
ENSG00000116906.11,233.3293145,166.7150724,66.61424207,100.1008303,72
ENSG00000137492.7,233.3272353,114.7964211,118.5308142,-3.73439305,72
ENSG00000276293.4,233.3171367,144.3716207,88.94551598,55.42610472,34
ENSG00000103769.9,232.989511,216.0470336,16.94247745,199.1045561,72
ENSG00000103671.9,232.936423,197.3206645,35.61575853,161.704906,72
ENSG00000197037.10,232.868196,172.953799,59.91439698,113.0394021,34
ENSG00000155957.17,232.8080575,224.5939434,8.214114116,216.3798293,72
ENSG00000180233.10,232.6910247,169.458326,63.23269871,106.2256273,72
ENSG00000162607.12,232.6757589,185.468174,47.20758496,138.260589,72
ENSG00000174197.16,232.5388079,218.6486699,13.89013799,204.7585319,34
ENSG00000031823.14,232.4832557,177.3719433,55.11131245,122.2606308,34
ENSG00000132286.11,232.4256197,224.2520932,8.173526455,216.0785668,34
ENSG00000137656.11,232.266843,167.9865935,64.28024947,103.7063441,34
ENSG00000163875.15,232.2138601,222.5353249,9.678535136,212.8567898,34
ENSG00000132485.13,232.1749909,117.6572408,114.5177501,3.139490741,72
ENSG00000134440.11,232.0979924,146.4987451,85.59924735,60.89949771,34
ENSG00000164219.9,232.0731003,212.6269794,19.44612093,193.1808584,72
ENSG00000197724.10,232.0669566,148.1452222,83.92173438,64.22348785,72
ENSG00000133028.10,232.0597525,142.5179057,89.5418468,52.97605891,34
ENSG00000084733.10,231.9692266,220.4639193,11.50530728,208.958612,72
ENSG00000189241.6,231.9318003,95.19307013,136.7387302,-41.54566007,72
ENSG00000171469.10,231.9186652,150.0889054,81.82975983,68.25914555,72
ENSG00000074356.16,231.7471004,166.3251788,65.42192154,100.9032573,72
ENSG00000115368.9,231.7121816,192.7722455,38.93993611,153.8323094,34
ENSG00000134698.10,231.6890111,226.8002248,4.888786239,221.9114386,72
ENSG00000171055.14,231.6350355,198.7076463,32.92738924,165.780257,72
ENSG00000138814.16,231.453614,222.311831,9.141783062,213.1700479,72
ENSG00000100335.13,231.4107122,146.5700902,84.84062205,61.72946813,34
ENSG00000173011.11,231.399101,213.5726516,17.82644945,195.7462021,72
ENSG00000135945.9,231.384754,195.811932,35.57282198,160.23911,34
ENSG00000185722.16,231.2292546,106.583002,124.6462526,-18.06325063,72
ENSG00000171566.11,231.1487763,109.4629292,121.6858472,-12.22291797,34
ENSG00000101158.13,231.0472185,229.8824603,1.164758119,228.7177022,34
ENSG00000175104.14,231.000129,125.647517,105.352612,20.29490501,72
ENSG00000244462.7,230.9600636,200.3244431,30.63562054,169.6888226,34
ENSG00000174574.15,230.7598081,197.4031265,33.3566816,164.0464449,72
ENSG00000132604.10,230.5812256,199.8387079,30.74251774,169.0961902,34
ENSG00000120314.18,230.5181801,173.1434214,57.37475874,115.7686627,34
ENSG00000181904.8,230.4156602,152.9251061,77.49055406,75.43455208,72
ENSG00000133731.9,230.3769066,171.6102774,58.76662924,112.8436481,72
ENSG00000146282.17,230.2913323,149.8548591,80.43647316,69.41838598,72
ENSG00000111652.9,230.2818786,51.39202653,178.8898521,-127.4978256,34
ENSG00000162928.8,230.1983229,160.9807328,69.21759006,91.76314276,72
ENSG00000104695.12,230.1706262,153.2602289,76.91039727,76.34983166,72
ENSG00000103591.12,229.946176,151.1889916,78.75718446,72.4318071,34
ENSG00000172175.12,229.8492076,208.4784697,21.37073793,187.1077318,34
ENSG00000115419.12,229.8221406,175.4455824,54.37655819,121.0690242,34
ENSG00000138138.13,229.7743432,163.1227101,66.65163314,96.47107693,34
ENSG00000010244.18,229.7471581,165.1378564,64.60930173,100.5285547,34
ENSG00000101109.11,229.7336908,161.6216618,68.11202899,93.50963277,72
ENSG00000163681.14,229.7217573,206.2003958,23.52136143,182.6790344,72
ENSG00000070770.8,229.7217185,212.2237319,17.49798655,194.7257454,34
ENSG00000164209.16,229.6594437,149.2817829,80.3776608,68.90412211,72
ENSG00000163785.12,229.3612176,189.7661528,39.59506481,150.171088,34
ENSG00000111540.15,229.1751452,188.1235179,41.05162728,147.0718906,72
ENSG00000267680.5,229.1685194,166.76876,62.39975938,104.3690006,72
ENSG00000064995.16,229.1541168,137.6432506,91.51086626,46.1323843,72
ENSG00000129197.14,229.0477283,215.4544855,13.59324284,201.8612426,34
ENSG00000008282.8,229.013274,145.9303869,83.08288714,62.84749972,72
ENSG00000005812.10,228.9795935,218.3494884,10.63010504,207.7193834,72
ENSG00000129351.17,228.9736118,227.266538,1.707073827,225.5594641,34
ENSG00000179889.18,228.9024529,222.5392769,6.363176018,216.1761009,34
ENSG00000065613.13,228.8354603,211.820258,17.01520229,194.8050558,72
ENSG00000204560.9,228.7034287,152.8644718,75.83895688,77.02551495,34
ENSG00000105298.13,228.6919344,222.0746323,6.617302094,215.4573302,34
ENSG00000143398.19,228.5375801,138.1103145,90.42726557,47.68304896,72
ENSG00000213281.4,228.425434,159.9768958,68.44853822,91.5283576,72
ENSG00000117713.18,228.3620406,185.7268457,42.63519491,143.0916508,72
ENSG00000104164.10,228.3338303,103.3172882,125.0165421,-21.69925387,34
ENSG00000122565.18,228.1939193,205.8543021,22.33961722,183.5146849,72
ENSG00000116903.7,228.1743101,209.7646047,18.40970546,191.3548992,72
ENSG00000147533.16,228.120045,215.7928539,12.32719112,203.4656627,72
ENSG00000163527.9,227.9627005,123.2125856,104.7501149,18.4624707,34
ENSG00000146729.9,227.8932623,155.4211031,72.47215915,82.94894399,72
ENSG00000171824.13,227.8905569,226.9315849,0.958972043,225.9726129,34
ENSG00000172795.15,227.8855743,223.9706663,3.914907987,220.0557584,72
ENSG00000091140.13,227.8065893,203.1493973,24.65719195,178.4922054,72
ENSG00000152291.13,227.7980302,157.2397392,70.55829103,86.68144816,72
ENSG00000163636.10,227.7803974,208.6506795,19.12971782,189.5209617,72
ENSG00000146909.7,227.6805964,222.0910826,5.589513815,216.5015688,34
ENSG00000164134.12,227.6578032,207.8845885,19.77321473,188.1113737,34
ENSG00000116478.11,227.5494958,182.6258738,44.92362199,137.7022519,34
ENSG00000196116.7,227.317265,202.0856882,25.23157678,176.8541115,72
ENSG00000173875.13,227.2816584,123.3535079,103.9281504,19.42535748,34
ENSG00000213380.14,227.2693842,125.7729309,101.4964534,24.27647748,34
ENSG00000134318.13,227.2244235,187.6542334,39.57019006,148.0840433,72
ENSG00000013288.8,227.1999288,143.6020811,83.59784773,60.00423339,34
ENSG00000164244.20,227.1277387,171.677306,55.4504327,116.2268733,34
ENSG00000096717.11,226.9354107,145.0994978,81.83591286,63.26358494,72
ENSG00000151116.16,226.8973648,195.6418152,31.2555496,164.3862656,72
ENSG00000025800.13,226.8129762,166.0975847,60.71539156,105.3821931,34
ENSG00000147316.12,226.602534,223.4505256,3.152008365,220.2985173,34
ENSG00000168876.8,226.4579192,169.5833762,56.87454307,112.7088331,72
ENSG00000136144.11,226.241238,131.8792485,94.36198958,37.51725888,72
ENSG00000125482.12,226.2365659,98.65677202,127.5797938,-28.92302182,34
ENSG00000166734.18,226.2283473,208.6361608,17.59218654,191.0439742,72
ENSG00000115694.14,226.2038611,224.9855438,1.218317297,223.7672265,34
ENSG00000186812.12,226.192097,206.4599665,19.73213044,186.7278361,72
ENSG00000188976.10,226.1842995,225.4501335,0.734165993,224.7159675,34
ENSG00000164933.11,226.1428721,206.8079313,19.33494084,187.4729904,34
ENSG00000111203.11,226.0502521,224.9342479,1.116004151,223.8182438,34
ENSG00000211455.7,225.992303,209.963354,16.02894899,193.934405,72
ENSG00000117899.10,225.9881142,205.1819831,20.80613104,184.3758521,34
ENSG00000179918.18,225.9589238,210.6831912,15.27573264,195.4074585,72
ENSG00000198783.5,225.9466338,163.2680012,62.6786326,100.5893686,72
ENSG00000196757.7,225.7336229,199.9689284,25.76469445,174.204234,72
ENSG00000085433.15,225.6820246,172.9109095,52.77111509,120.1397944,72
ENSG00000149187.17,225.6402375,152.7010917,72.9391458,79.76194594,72
ENSG00000198231.12,225.5983112,95.96076011,129.6375511,-33.67679102,72
ENSG00000138600.9,225.5844694,216.3067261,9.277743239,207.0289829,72
ENSG00000101138.11,225.5590973,118.6015505,106.9575468,11.64400374,72
ENSG00000135870.11,225.3514228,212.3517485,12.99967425,199.3520743,72
ENSG00000089234.15,225.191048,167.4680142,57.7230338,109.7449804,72
ENSG00000101407.12,225.1773313,100.5988498,124.5784815,-23.97963166,72
ENSG00000107625.12,225.0712722,181.1563968,43.91487539,137.2415214,34
ENSG00000108021.19,225.0463536,161.7539512,63.29240241,98.46154877,34
ENSG00000122912.14,224.9951324,123.9654994,101.029633,22.93586638,34
ENSG00000157181.15,224.9683609,112.0165316,112.9518292,-0.935297576,34
ENSG00000205423.11,224.7428355,220.9466059,3.796229549,217.1503764,72
ENSG00000065150.18,224.6892512,220.3555389,4.333712248,216.0218267,34
ENSG00000176915.14,224.6111764,137.6473224,86.96385394,50.6834685,34
ENSG00000149792.8,224.4235951,176.279164,48.14443109,128.1347329,34
ENSG00000166225.8,224.4006262,164.5076556,59.89297062,104.614685,72
ENSG00000001629.9,224.3834788,186.1476472,38.23583155,147.9118156,34
ENSG00000187147.17,224.2483398,181.859956,42.3883838,139.4715722,34
ENSG00000198874.12,224.213162,221.449147,2.764015046,218.685132,34
ENSG00000163029.15,224.1836706,112.2692587,111.9144119,0.354846857,72
ENSG00000146802.12,224.1587925,161.5122756,62.64651688,98.86575877,72
ENSG00000145779.7,224.0086365,152.6177096,71.39092693,81.22678267,72
ENSG00000121579.12,223.9537061,105.7711381,118.182568,-12.41142997,72
ENSG00000050426.15,223.7937394,216.1719867,7.621752708,208.550234,34
ENSG00000159596.6,223.7746441,139.0344907,84.74015335,54.29433737,72
ENSG00000182831.11,223.7433753,216.4933809,7.249994378,209.2433865,72
ENSG00000180370.10,223.7055615,186.4437331,37.26182846,149.1819046,72
ENSG00000162604.12,223.6048131,188.1687201,35.43609299,152.7326271,72
ENSG00000146963.17,223.5959181,205.2586847,18.33723343,186.9214512,34
ENSG00000115446.11,223.3911198,204.276758,19.11436178,185.1623962,72
ENSG00000103275.19,223.2750153,180.7120509,42.56296432,138.1490866,34
ENSG00000110344.9,223.1943694,167.4868042,55.70756519,111.7792391,72
ENSG00000119638.12,223.1823322,136.6240335,86.55829873,50.06573477,72
ENSG00000163811.11,223.1634356,174.9711237,48.19231199,126.7788117,34
ENSG00000088247.17,223.0119166,215.3153898,7.696526819,207.618863,34
ENSG00000111707.11,223.0105302,136.3912523,86.61927793,49.77197432,72
ENSG00000092330.15,222.8614038,163.5123582,59.34904555,104.1633127,72
ENSG00000143418.19,222.8610658,158.2185771,64.64248876,93.5760883,72
ENSG00000165025.14,222.837547,207.5338921,15.30365498,192.2302371,72
ENSG00000154945.6,222.8224836,201.496985,21.32549862,180.1714864,34
ENSG00000215193.12,222.6774362,209.1198476,13.55758865,195.5622589,34
ENSG00000188986.6,222.4683871,205.6276347,16.84075242,188.7868823,34
ENSG00000126698.10,222.4506879,173.7036387,48.74704916,124.9565896,34
ENSG00000165792.17,222.4211682,220.0243218,2.396846404,217.6274754,34
ENSG00000174032.16,222.4017173,188.2848111,34.11690613,154.167905,34
ENSG00000117868.15,222.2813956,217.3228374,4.958558192,212.3642792,34
ENSG00000171634.16,222.1565188,101.8293915,120.3271272,-18.49773569,72
ENSG00000173757.9,222.0195662,206.4138942,15.60567209,190.8082221,72
ENSG00000141425.17,221.9864765,157.8598074,64.1266691,93.73313826,72
ENSG00000205339.9,221.9635924,192.8560614,29.10753108,163.7485303,34
ENSG00000080345.17,221.9422019,96.32632918,125.6158727,-29.28954355,72
ENSG00000113522.13,221.9233995,193.5791431,28.34425642,165.2348867,34
ENSG00000148331.11,221.8676597,176.5857062,45.28195354,131.3037526,34
ENSG00000138614.14,221.8416733,209.1106014,12.73107189,196.3795295,34
ENSG00000141127.14,221.8349544,207.3635081,14.47144635,192.8920617,34
ENSG00000167977.8,221.7818774,173.6031287,48.17874865,125.4243801,72
ENSG00000163626.16,221.7368867,181.4835658,40.25332095,141.2302448,34
ENSG00000159314.11,221.5640564,198.3071876,23.25686885,175.0503187,72
ENSG00000100883.11,221.2818362,180.4966791,40.78515709,139.711522,72
ENSG00000040933.15,221.2651768,106.155658,115.1095187,-8.953860732,72
ENSG00000171608.15,221.1846714,189.2863363,31.89833517,157.3880011,72
ENSG00000072756.16,221.1645882,126.9877513,94.17683688,32.81091447,72
ENSG00000183309.11,221.1092927,112.7830828,108.3262099,4.456872839,34
ENSG00000176994.10,220.9328358,192.2204869,28.71234888,163.5081381,72
ENSG00000141429.13,220.8124901,198.9552931,21.85719703,177.0980961,72
ENSG00000100395.14,220.8032891,219.869093,0.934196167,218.9348968,34
ENSG00000007923.15,220.7248791,216.2947531,4.430126001,211.8646271,34
ENSG00000136932.13,220.7182452,182.4036853,38.31455991,144.0891254,72
ENSG00000130764.9,220.7163109,152.1212902,68.59502066,83.52626954,34
ENSG00000004487.15,220.6845546,218.6954575,1.989097092,216.7063604,34
ENSG00000153037.13,220.6148768,161.9246516,58.69022519,103.2344264,72
ENSG00000117533.14,220.4781121,122.4596626,98.01844946,24.44121318,34
ENSG00000179456.10,220.4645772,212.9890408,7.475536405,205.5135043,72
ENSG00000168944.15,220.4329392,148.0860409,72.3468983,75.73914257,34
ENSG00000143324.13,220.219705,124.5365318,95.68317315,28.85335867,72
ENSG00000198818.9,220.210172,201.3546587,18.85551323,182.4991455,72
ENSG00000106459.14,220.1860679,162.1235236,58.06254429,104.0609793,72
ENSG00000132603.13,220.121832,132.1239454,87.99788663,44.12605877,34
ENSG00000184863.10,220.0613685,169.8693736,50.19199488,119.6773787,72
ENSG00000070413.19,219.9890417,202.6956501,17.29339153,185.4022586,72
ENSG00000174243.9,219.9511603,141.8057885,78.14537181,63.66041668,34
ENSG00000152520.13,219.9200609,171.7624006,48.15766031,123.6047403,72
ENSG00000198799.11,219.9086323,207.6327341,12.2758982,195.3568359,34
ENSG00000167635.11,219.8800938,199.8030254,20.07706836,179.725957,34
ENSG00000081237.18,219.8423527,203.7298556,16.11249704,187.6173586,72
ENSG00000182979.17,219.8125778,217.4890188,2.323558978,215.1654598,34
ENSG00000114439.18,219.7437369,153.9197283,65.82400859,88.09571969,34
ENSG00000066084.12,219.7409767,206.8678359,12.8731408,193.9946951,72
ENSG00000152904.11,219.6717561,164.8196783,54.8520778,109.9676005,72
ENSG00000178913.7,219.6333623,202.990772,16.64259026,186.3481818,72
ENSG00000115561.15,219.6186693,212.4830918,7.135577526,205.3475143,72
ENSG00000151576.10,219.5483671,147.2236115,72.32475559,74.89885587,72
ENSG00000134313.15,219.5114527,194.0895153,25.42193741,168.6675779,72
ENSG00000112996.10,219.4830705,208.1393974,11.34367311,196.7957243,34
ENSG00000067704.9,219.4766623,113.4908145,105.9858478,7.504966657,34
ENSG00000014123.9,219.4423463,134.1242524,85.31809393,48.80615846,72
ENSG00000268205.1,219.4179149,167.6416936,51.77622128,115.8654724,34
ENSG00000163320.10,219.3057186,131.344395,87.96132357,43.38307144,72
ENSG00000130713.15,219.0952642,212.8174187,6.277845563,206.5395731,34
ENSG00000121671.11,219.0865732,215.8425866,3.243986681,212.5985999,34
ENSG00000004975.11,219.0245633,217.0968375,1.927725765,215.1691118,34
ENSG00000197622.12,218.8606384,187.7935773,31.06706114,156.7265161,72
ENSG00000130779.19,218.7877947,200.8856617,17.90213301,182.9835287,72
ENSG00000105851.10,218.7807092,204.013343,14.76736619,189.2459768,72
ENSG00000104299.14,218.626748,205.9306616,12.69608643,193.2345752,34
ENSG00000132953.16,218.5832932,209.0855811,9.497712062,199.587869,34
ENSG00000160917.14,218.4439186,214.4239545,4.019964097,210.4039904,34
ENSG00000065000.15,218.255281,157.8807773,60.37450368,97.5062736,34
ENSG00000067955.13,218.1605593,159.5067433,58.65381601,100.8529273,34
ENSG00000106344.8,218.1327918,212.0566879,6.076103887,205.9805841,34
ENSG00000183155.4,217.9865596,192.9981663,24.98839329,168.009773,72
ENSG00000172667.10,217.9602727,150.2296351,67.73063754,82.49899761,72
ENSG00000119979.16,217.9546601,213.1802369,4.774423209,208.4058137,72
ENSG00000134153.9,217.8659616,155.7967226,62.06923905,93.72748352,72
ENSG00000135801.9,217.8224537,148.644062,69.17839164,79.46567039,34
ENSG00000134186.11,217.7628816,146.9737473,70.78913436,76.1846129,72
ENSG00000116473.14,217.7431433,208.6432104,9.099932908,199.5432775,72
ENSG00000085365.17,217.602949,153.8961114,63.70683767,90.1892737,72
ENSG00000128915.11,217.4562882,182.2760274,35.18026081,147.0957665,34
ENSG00000154305.16,217.4021646,89.13745001,128.2647145,-39.12726453,72
ENSG00000108604.15,217.2042222,107.6749954,109.5292268,-1.854231422,34
ENSG00000119688.20,217.146444,208.4735795,8.672864546,199.8007149,34
ENSG00000163389.10,217.1354618,165.9857549,51.14970699,114.8360479,34
ENSG00000149308.16,217.0542749,197.0658796,19.98839526,177.0774844,34
ENSG00000147789.15,217.0038969,107.1714585,109.8324384,-2.660979931,72
ENSG00000153029.14,216.9955175,180.5044322,36.49108529,144.0133469,72
ENSG00000142002.16,216.9663433,210.2159418,6.750401433,203.4655404,34
ENSG00000198961.9,216.9220753,204.1060388,12.81603649,191.2900023,72
ENSG00000174106.2,216.9189298,164.7974354,52.1214944,112.675941,72
ENSG00000247315.3,216.811447,153.7854295,63.02601746,90.75941209,72
ENSG00000071626.16,216.5410843,215.6258312,0.915253085,214.7105781,34
ENSG00000171940.13,216.5262594,202.5333487,13.99291066,188.540438,72
ENSG00000054116.11,216.5030212,157.6911723,58.81184895,98.87932334,72
ENSG00000105705.15,216.5014269,115.8599838,100.6414431,15.21854068,34
ENSG00000112851.14,216.4015215,173.9980032,42.40351836,131.5944848,72
ENSG00000166478.9,216.3935766,173.3837735,43.00980313,130.3739703,72
ENSG00000272325.1,216.3274217,148.4381845,67.88923721,80.54894729,72
ENSG00000113580.14,216.1837908,178.5530241,37.63076679,140.9222573,72
ENSG00000068697.6,216.1780845,195.5744032,20.60368122,174.970722,72
ENSG00000126226.21,216.1410044,204.9110912,11.22991326,193.6811779,34
ENSG00000149182.14,216.1240323,143.7566317,72.36740063,71.38923106,34
ENSG00000131966.13,216.0592776,204.5771897,11.48208791,193.0951018,72
ENSG00000198612.10,216.0159318,154.4912842,61.52464759,92.96663662,34
ENSG00000084073.8,215.9137054,210.6712283,5.242477095,205.4287512,72
ENSG00000066422.4,215.8833614,123.4277749,92.45558648,30.97218841,72
ENSG00000136754.16,215.7533175,185.4287766,30.32454088,155.1042357,72
ENSG00000078403.16,215.7458039,183.4508195,32.29498442,151.1558351,34
ENSG00000243646.9,215.7435453,209.4823854,6.261159896,203.2212255,72
ENSG00000145817.16,215.7395642,157.036326,58.70323819,98.33308779,72
ENSG00000083937.8,215.7186363,201.8679194,13.85071691,188.0172025,72
ENSG00000079332.14,215.5509384,142.7851465,72.76579193,70.01935453,34
ENSG00000168291.12,215.4772641,112.7291823,102.7480817,9.981100624,34
ENSG00000038219.12,215.4317099,197.907565,17.52414487,180.3834201,72
ENSG00000167985.6,215.4068796,157.6739112,57.73296831,99.94094294,72
ENSG00000134996.11,215.3307138,200.583067,14.7476468,185.8354202,72
ENSG00000134371.10,215.2551667,169.2789332,45.97623353,123.3026997,72
ENSG00000223959.8,215.2037679,179.1968636,36.0069043,143.1899593,34
ENSG00000185591.9,215.1130086,197.9358575,17.17715109,180.7587064,72
ENSG00000144840.8,214.9896989,163.9083906,51.08130827,112.8270824,34
ENSG00000126773.12,214.8376702,129.8995427,84.9381275,44.96141517,72
ENSG00000152234.15,214.8049607,180.8952085,33.90975225,146.9854562,34
ENSG00000124786.9,214.7308301,199.3836683,15.34716186,184.0365064,72
