gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000188976.10,5.1224850376456,3.83476645698033,0.00012568365700921398,1.3358010442386299,0.008873699576771229,NOC2L
ENSG00000187961.13,-16.5683079436678,-3.81494017567037,0.000136215929268024,4.34300596620925,0.00937486101432871,KLHL17
ENSG00000131591.17,-4.35727175396785,-1.6685910062926101,0.0951984624789078,2.61134798014352,0.38867168878477315,C1orf159
ENSG00000186891.13,3.39208375290717,1.64392792179302,0.10019109180735199,2.06340175134166,0.3967916063356928,TNFRSF18
ENSG00000186827.10,-2.2704209244789197,-2.9760908619537,0.00291948348801385,0.762886964744236,0.06254121674592014,TNFRSF4
ENSG00000078808.16,-2.32081724960185,-3.4409336041393197,0.000579710766727029,0.674473127528525,0.02338833093346979,SDF4
ENSG00000162572.20,-10.729859269576199,-3.3774396614069904,0.0007316400294568981,3.17692108379703,0.027550323801450078,SCNN1D
ENSG00000131584.18,-2.6748293771627702,-2.79153808072506,0.00524581844649832,0.958191971527047,0.08679445066024494,ACAP3
ENSG00000169972.11,-1.26967137816329,-2.89782534405324,0.0037575978080415,0.43814627433252296,0.07189186475036484,PUSL1
ENSG00000127054.20,-4.27910248252886,-2.51439684934771,0.0119236177191585,1.70184053628565,0.13359019031451178,INTS11
ENSG00000240731.1,-2.06848043036581,-2.91243294154107,0.0035862519334381397,0.7102242255477651,0.06993191270204373,RP5-890O3.9
ENSG00000107404.19,-4.49717751093285,-2.42795272755223,0.0151843222950106,1.8522508531155601,0.15110522429664253,DVL1
ENSG00000221978.11,-3.15835356845477,-2.12593107049852,0.0335089993565106,1.48563310084845,0.2317894465623495,CCNL2
ENSG00000224870.6,-0.43601162548299,-3.13258040273252,0.0017327696109470901,0.13918609243123098,0.046730478341164707,RP4-758J18.2
ENSG00000242485.5,-1.50758225228125,-2.93599831581944,0.00332476127570502,0.513481988105461,0.06782676366262848,MRPL20
ENSG00000160072.19,-4.38411095333574,-2.2104446024737503,0.0270743212015252,1.98336160446157,0.2085970749204999,ATAD3B
ENSG00000197785.13,-8.332006344115209,-2.34468463647142,0.0190431791592109,3.55357228623047,0.17290868881811225,ATAD3A
ENSG00000160075.11,-0.422301668563319,-1.02895040776219,0.303502979399644,0.410419846649131,0.649776253080713,SSU72
ENSG00000197530.12,-6.444227702941659,-0.9541920233726708,0.33998645157197,6.753596283653691,0.6794751191738493,MIB2
ENSG00000248333.8,-5.37088292569599,-1.89535297884439,0.0580456537478439,2.8337111797353196,0.30591628326566384,CDK11B
ENSG00000078369.17,-7.219456239916839,-1.9801880738892201,0.0476823994534905,3.6458437130859798,0.27853942455901887,GNB1
ENSG00000162585.16,14.0320002156069,3.16251632068927,0.00156411967831114,4.436973217753581,0.04415636612464632,FAAP20
ENSG00000157911.9,12.9187703248997,4.03668888562551,5.42108820381143e-05,3.20033836912795,0.004624865873876626,PEX10
ENSG00000149527.17,-4.733362572294889,-0.9436980292053271,0.34532398140983095,5.01575973013399,0.6836363083747923,PLCH2
ENSG00000157881.13,2.7657373028511603,0.332057174914049,0.739846086563986,8.329099660523982,0.9102207374131058,PANK4
ENSG00000157873.17,8.167195290594059,1.4163535791117001,0.156672007986899,5.76635340994182,0.4935168251587319,TNFRSF14
ENSG00000157870.14,-10.9125685528335,-1.6763317675176002,0.09367322576382499,6.50979046289471,0.38534604565835967,FAM213B
ENSG00000227372.11,-0.308369784910414,-0.0973763340282671,0.9224275381092649,3.16678367477767,0.9775216955983239,TP73-AS1
ENSG00000130764.9,-1.8493700716899601,-1.05540193246897,0.291241539451606,1.75228982892196,0.6419172187465401,LRRC47
ENSG00000116198.12,-0.489948845203238,-0.338508124076208,0.7349803059506959,1.44737691758599,0.9087886823590171,CEP104
ENSG00000169598.15,-0.378567124385017,-0.153017677870092,0.8783843345380451,2.47400907956799,0.9615033012385177,DFFB
ENSG00000198912.10,2.2325054163345697,0.484421926968137,0.6280864600556679,4.6085969524690995,0.857570276073124,C1orf174
ENSG00000131697.17,5.26557076818047,1.61930296196933,0.10538209370529801,3.2517514584032403,0.4061549870335956,NPHP4
ENSG00000069424.14,-6.9664356743646705,-1.14557672371276,0.251970332808659,6.08116028386712,0.6034026390944202,KCNAB2
ENSG00000116251.9,12.1030150499102,2.05101394013613,0.0402655892169664,5.900991121058349,0.2575332760427016,RPL22
ENSG00000116237.15,2.24414454507451,0.6692794803333879,0.503317213788406,3.3530753758603704,0.7941569153296343,ICMT
ENSG00000158292.6,2.36183926546702,0.8535141840256031,0.393374225287761,2.7671939256210094,0.724962849934015,GPR153
ENSG00000215788.9,6.29273805674377,1.48312351199414,0.138041598228178,4.2428954877014,0.4599938064237745,TNFRSF25
