File_name,Source,Variance(value),SE
X_apo.ENSG00000008869.11.hsq,V(G)/Vp,0.043914,0.054957
X_apo.ENSG00000008952.16.hsq,V(G)/Vp,0.042341,0.049151
X_apo.ENSG00000009307.15.hsq,V(G)/Vp,0.000001,0.049515
X_apo.ENSG00000010017.12.hsq,V(G)/Vp,0.014235,0.051015
X_apo.ENSG00000010072.15.hsq,V(G)/Vp,0.020262,0.047333
X_apo.ENSG00000010270.13.hsq,V(G)/Vp,0.000001,0.049087
X_apo.ENSG00000010539.11.hsq,V(G)/Vp,0.040035,0.05927
X_apo.ENSG00000011114.14.hsq,V(G)/Vp,0.011353,0.04206
X_apo.ENSG00000011258.15.hsq,V(G)/Vp,0.052754,0.058465
X_apo.ENSG00000011454.16.hsq,V(G)/Vp,0.002588,0.047776
X_apo.ENSG00000011523.13.hsq,V(G)/Vp,0.000001,0.059775
X_apo.ENSG00000011600.11.hsq,V(G)/Vp,0.000001,0.054199
X_apo.ENSG00000012232.8.hsq,V(G)/Vp,0.012078,0.038921
X_apo.ENSG00000048392.11.hsq,V(G)/Vp,0.023689,0.058302
X_apo.ENSG00000012660.13.hsq,V(G)/Vp,0.082261,0.060547
X_apo.ENSG00000012779.10.hsq,V(G)/Vp,0.082929,0.053981
X_apo.ENSG00000012822.15.hsq,V(G)/Vp,0.084247,0.069334
X_apo.ENSG00000013364.18.hsq,V(G)/Vp,0.000001,0.048649
X_apo.ENSG00000013810.18.hsq,V(G)/Vp,0.06439,0.062453
X_apo.ENSG00000014123.9.hsq,V(G)/Vp,0.043511,0.053033
X_apo.ENSG00000014257.15.hsq,V(G)/Vp,0.01421,0.040898
X_apo.ENSG00000014824.13.hsq,V(G)/Vp,0.000001,0.045148
X_apo.ENSG00000014919.12.hsq,V(G)/Vp,0.072597,0.059487
X_apo.ENSG00000015475.18.hsq,V(G)/Vp,0.064172,0.061649
X_apo.ENSG00000016864.18.hsq,V(G)/Vp,0.000001,0.051413
X_apo.ENSG00000017797.12.hsq,V(G)/Vp,0.099161,0.068195
X_apo.ENSG00000019995.6.hsq,V(G)/Vp,0.000001,0.050858
X_apo.ENSG00000021355.12.hsq,V(G)/Vp,0.113583,0.067831
X_apo.ENSG00000021574.11.hsq,V(G)/Vp,0.004167,0.03882
X_apo.ENSG00000022277.12.hsq,V(G)/Vp,0.076485,0.062132
X_apo.ENSG00000022976.15.hsq,V(G)/Vp,0.019026,0.050581
X_apo.ENSG00000023041.11.hsq,V(G)/Vp,0.07487,0.059053
X_apo.ENSG00000023287.12.hsq,V(G)/Vp,0.051033,0.046741
X_apo.ENSG00000023318.7.hsq,V(G)/Vp,0.000001,0.051745
X_apo.ENSG00000023697.12.hsq,V(G)/Vp,0.003909,0.041525
X_apo.ENSG00000023909.9.hsq,V(G)/Vp,0.011658,0.043378
X_apo.ENSG00000024048.10.hsq,V(G)/Vp,0.10762,0.07082
X_apo.ENSG00000024862.17.hsq,V(G)/Vp,0.000001,0.0515
X_apo.ENSG00000026103.21.hsq,V(G)/Vp,0.049733,0.050434
X_apo.ENSG00000026297.15.hsq,V(G)/Vp,0.059959,0.058363
X_apo.ENSG00000061273.17.hsq,V(G)/Vp,0.063899,0.057312
X_apo.ENSG00000027697.13.hsq,V(G)/Vp,0.036105,0.050731
X_apo.ENSG00000028116.16.hsq,V(G)/Vp,0.025297,0.047776
X_apo.ENSG00000028528.14.hsq,V(G)/Vp,0.000001,0.035484
X_apo.ENSG00000028839.9.hsq,V(G)/Vp,0.043085,0.057386
X_apo.ENSG00000029363.16.hsq,V(G)/Vp,0.000001,0.041943
X_apo.ENSG00000029364.11.hsq,V(G)/Vp,0.029581,0.057513
X_apo.ENSG00000030582.17.hsq,V(G)/Vp,0.039871,0.054932
X_apo.ENSG00000032219.18.hsq,V(G)/Vp,0.037784,0.056518
X_apo.ENSG00000033030.13.hsq,V(G)/Vp,0.016462,0.049704
X_apo.ENSG00000033100.16.hsq,V(G)/Vp,0.044998,0.054392
X_apo.ENSG00000033178.12.hsq,V(G)/Vp,0.000001,0.048564
X_apo.ENSG00000033327.12.hsq,V(G)/Vp,0.052589,0.048845
X_apo.ENSG00000033800.13.hsq,V(G)/Vp,0.082943,0.062482
X_apo.ENSG00000072849.10.hsq,V(G)/Vp,0.053819,0.063257
X_apo.ENSG00000034533.11.hsq,V(G)/Vp,0.046055,0.049882
X_apo.ENSG00000035403.17.hsq,V(G)/Vp,0.050523,0.058063
X_apo.ENSG00000035681.7.hsq,V(G)/Vp,0.02759,0.053371
X_apo.ENSG00000035862.12.hsq,V(G)/Vp,0.066611,0.060064
X_apo.ENSG00000036257.12.hsq,V(G)/Vp,0.073947,0.055291
X_apo.ENSG00000037749.11.hsq,V(G)/Vp,0.081697,0.058176
X_apo.ENSG00000038219.12.hsq,V(G)/Vp,0.051561,0.051415
X_apo.ENSG00000038274.16.hsq,V(G)/Vp,0.042575,0.054596
X_apo.ENSG00000038382.18.hsq,V(G)/Vp,0.008558,0.045976
X_apo.ENSG00000039319.16.hsq,V(G)/Vp,0.007741,0.043158
X_apo.ENSG00000040341.17.hsq,V(G)/Vp,0.051288,0.063182
X_apo.ENSG00000040633.12.hsq,V(G)/Vp,0.102672,0.071593
X_apo.ENSG00000040933.15.hsq,V(G)/Vp,0.066294,0.055681
X_apo.ENSG00000041357.15.hsq,V(G)/Vp,0.063704,0.058667
X_apo.ENSG00000042429.11.hsq,V(G)/Vp,0.016413,0.037852
X_apo.ENSG00000042445.13.hsq,V(G)/Vp,0.000001,0.041817
X_apo.ENSG00000042493.15.hsq,V(G)/Vp,0.046441,0.050944
X_apo.ENSG00000043093.13.hsq,V(G)/Vp,0.054631,0.049047
X_apo.ENSG00000047056.14.hsq,V(G)/Vp,0.127676,0.07012
X_apo.ENSG00000047249.17.hsq,V(G)/Vp,0.053302,0.053321
X_apo.ENSG00000047315.15.hsq,V(G)/Vp,0.020105,0.045328
X_apo.ENSG00000047410.13.hsq,V(G)/Vp,0.011327,0.048162
X_apo.ENSG00000047578.12.hsq,V(G)/Vp,0.000001,0.05322
X_apo.ENSG00000047932.13.hsq,V(G)/Vp,0.000001,0.046251
X_apo.ENSG00000048649.13.hsq,V(G)/Vp,0.03695,0.041318
X_apo.ENSG00000048707.13.hsq,V(G)/Vp,0.01255,0.04257
X_apo.ENSG00000048740.18.hsq,V(G)/Vp,0.078236,0.065892
X_apo.ENSG00000048828.16.hsq,V(G)/Vp,0.048312,0.059936
X_apo.ENSG00000049239.12.hsq,V(G)/Vp,0.000001,0.04461
X_apo.ENSG00000049860.13.hsq,V(G)/Vp,0.028111,0.049478
X_apo.ENSG00000050130.17.hsq,V(G)/Vp,0.022129,0.04958
X_apo.ENSG00000050344.8.hsq,V(G)/Vp,0.024241,0.053578
X_apo.ENSG00000051009.10.hsq,V(G)/Vp,0.027776,0.046755
X_apo.ENSG00000051108.14.hsq,V(G)/Vp,0.061069,0.066343
X_apo.ENSG00000051382.8.hsq,V(G)/Vp,0.029394,0.044161
X_apo.ENSG00000051523.10.hsq,V(G)/Vp,0.004244,0.047181
X_apo.ENSG00000051620.10.hsq,V(G)/Vp,0.005489,0.045721
X_apo.ENSG00000052723.11.hsq,V(G)/Vp,0.000001,0.038093
X_apo.ENSG00000102547.18.hsq,V(G)/Vp,0.051376,0.058333
X_apo.ENSG00000052749.13.hsq,V(G)/Vp,0.000001,0.04169
X_apo.ENSG00000053770.11.hsq,V(G)/Vp,0.105432,0.068249
X_apo.ENSG00000053900.10.hsq,V(G)/Vp,0.093295,0.068984
X_apo.ENSG00000053918.15.hsq,V(G)/Vp,0.000001,0.050065
X_apo.ENSG00000054116.11.hsq,V(G)/Vp,0.042828,0.055841
X_apo.ENSG00000054118.13.hsq,V(G)/Vp,0.014521,0.048995
X_apo.ENSG00000054267.21.hsq,V(G)/Vp,0.095053,0.067151
X_apo.ENSG00000054282.15.hsq,V(G)/Vp,0.160714,0.068387
X_apo.ENSG00000054523.17.hsq,V(G)/Vp,0.013165,0.048296
X_apo.ENSG00000054965.10.hsq,V(G)/Vp,0.034622,0.052599
X_apo.ENSG00000055147.18.hsq,V(G)/Vp,0.070374,0.060341
X_apo.ENSG00000055208.18.hsq,V(G)/Vp,0.000001,0.042383
X_apo.ENSG00000055211.12.hsq,V(G)/Vp,0.003881,0.040302
X_apo.ENSG00000104714.13.hsq,V(G)/Vp,0.100141,0.063624
X_apo.ENSG00000055917.15.hsq,V(G)/Vp,0.087178,0.062829
X_apo.ENSG00000056050.6.hsq,V(G)/Vp,0.000001,0.043552
X_apo.ENSG00000056097.15.hsq,V(G)/Vp,0.029689,0.053484
X_apo.ENSG00000056586.15.hsq,V(G)/Vp,0.032042,0.055448
X_apo.ENSG00000057252.12.hsq,V(G)/Vp,0.08566,0.055852
X_apo.ENSG00000057608.16.hsq,V(G)/Vp,0.159105,0.07461
X_apo.ENSG00000057663.14.hsq,V(G)/Vp,0.063506,0.06625
X_apo.ENSG00000057704.12.hsq,V(G)/Vp,0.071976,0.063763
X_apo.ENSG00000058063.15.hsq,V(G)/Vp,0.093679,0.063041
X_apo.ENSG00000058091.16.hsq,V(G)/Vp,0.055857,0.054132
X_apo.ENSG00000058272.16.hsq,V(G)/Vp,0.065011,0.048205
X_apo.ENSG00000058668.14.hsq,V(G)/Vp,0.072533,0.065492
X_apo.ENSG00000058799.14.hsq,V(G)/Vp,0.096181,0.063521
X_apo.ENSG00000109079.9.hsq,V(G)/Vp,0.090193,0.065369
X_apo.ENSG00000059145.18.hsq,V(G)/Vp,0.006182,0.047969
X_apo.ENSG00000059377.16.hsq,V(G)/Vp,0.037431,0.047794
X_apo.ENSG00000059769.19.hsq,V(G)/Vp,0.062783,0.057562
X_apo.ENSG00000060069.16.hsq,V(G)/Vp,0.056452,0.060176
X_apo.ENSG00000060642.10.hsq,V(G)/Vp,0.00777,0.046625
X_apo.ENSG00000061987.14.hsq,V(G)/Vp,0.021298,0.049038
X_apo.ENSG00000062194.15.hsq,V(G)/Vp,0.096143,0.062851
X_apo.ENSG00000062282.14.hsq,V(G)/Vp,0.074862,0.060318
X_apo.ENSG00000062598.17.hsq,V(G)/Vp,0.089378,0.061583
X_apo.ENSG00000062650.17.hsq,V(G)/Vp,0.053192,0.05412
X_apo.ENSG00000062716.12.hsq,V(G)/Vp,0.0318,0.046523
X_apo.ENSG00000062725.9.hsq,V(G)/Vp,0.006893,0.030683
X_apo.ENSG00000064012.21.hsq,V(G)/Vp,0.004881,0.04527
X_apo.ENSG00000113161.15.hsq,V(G)/Vp,0.040692,0.048745
X_apo.ENSG00000064115.10.hsq,V(G)/Vp,0.104896,0.06329
X_apo.ENSG00000064225.12.hsq,V(G)/Vp,0.055133,0.044869
X_apo.ENSG00000064419.13.hsq,V(G)/Vp,0.049607,0.056916
X_apo.ENSG00000064547.13.hsq,V(G)/Vp,0.000001,0.045534
X_apo.ENSG00000064666.14.hsq,V(G)/Vp,0.081691,0.082638
X_apo.ENSG00000064763.10.hsq,V(G)/Vp,0.029627,0.042455
X_apo.ENSG00000064932.15.hsq,V(G)/Vp,0.110936,0.086419
X_apo.ENSG00000064995.16.hsq,V(G)/Vp,0.027526,0.04968
X_apo.ENSG00000064999.13.hsq,V(G)/Vp,0.003697,0.046366
X_apo.ENSG00000065135.10.hsq,V(G)/Vp,0.103436,0.073297
X_apo.ENSG00000065154.11.hsq,V(G)/Vp,0.094627,0.069405
X_apo.ENSG00000065243.19.hsq,V(G)/Vp,0.003554,0.036941
X_apo.ENSG00000065413.18.hsq,V(G)/Vp,0.000001,0.040124
X_apo.ENSG00000114853.13.hsq,V(G)/Vp,0.011888,0.035945
X_apo.ENSG00000065457.10.hsq,V(G)/Vp,0.002723,0.0414
X_apo.ENSG00000065526.10.hsq,V(G)/Vp,0.000001,0.05897
X_apo.ENSG00000065548.17.hsq,V(G)/Vp,0.022342,0.040061
X_apo.ENSG00000065559.14.hsq,V(G)/Vp,0.048851,0.051576
X_apo.ENSG00000065613.13.hsq,V(G)/Vp,0.030775,0.053508
X_apo.ENSG00000065615.13.hsq,V(G)/Vp,0.041844,0.047332
X_apo.ENSG00000065665.20.hsq,V(G)/Vp,0.03376,0.057713
X_apo.ENSG00000065802.11.hsq,V(G)/Vp,0.027707,0.055645
X_apo.ENSG00000065882.15.hsq,V(G)/Vp,0.063367,0.055222
X_apo.ENSG00000065883.14.hsq,V(G)/Vp,0.040807,0.054031
X_apo.ENSG00000066027.11.hsq,V(G)/Vp,0.075405,0.056534
X_apo.ENSG00000066084.12.hsq,V(G)/Vp,0.050613,0.051243
X_apo.ENSG00000066135.12.hsq,V(G)/Vp,0.039025,0.047215
X_apo.ENSG00000066136.20.hsq,V(G)/Vp,0.089236,0.061455
X_apo.ENSG00000066322.14.hsq,V(G)/Vp,0.052103,0.048834
X_apo.ENSG00000066336.11.hsq,V(G)/Vp,0.091989,0.05934
X_apo.ENSG00000066422.4.hsq,V(G)/Vp,0.059165,0.054716
X_apo.ENSG00000066427.21.hsq,V(G)/Vp,0.044387,0.057719
X_apo.ENSG00000066455.12.hsq,V(G)/Vp,0.066457,0.058995
X_apo.ENSG00000066557.5.hsq,V(G)/Vp,0.009629,0.040966
X_apo.ENSG00000066739.11.hsq,V(G)/Vp,0.000001,0.042794
X_apo.ENSG00000066777.8.hsq,V(G)/Vp,0.035671,0.051194
X_apo.ENSG00000067064.10.hsq,V(G)/Vp,0.097297,0.066005
X_apo.ENSG00000067066.16.hsq,V(G)/Vp,0.139583,0.07179
X_apo.ENSG00000067182.7.hsq,V(G)/Vp,0.112554,0.067092
X_apo.ENSG00000067208.14.hsq,V(G)/Vp,0.000001,0.034762
X_apo.ENSG00000067334.13.hsq,V(G)/Vp,0.030355,0.052986
X_apo.ENSG00000067365.14.hsq,V(G)/Vp,0.000001,0.0574
X_apo.ENSG00000067596.10.hsq,V(G)/Vp,0.000057,0.04095
X_apo.ENSG00000067900.7.hsq,V(G)/Vp,0.000001,0.035839
X_apo.ENSG00000068001.13.hsq,V(G)/Vp,0.071478,0.057005
X_apo.ENSG00000068024.16.hsq,V(G)/Vp,0.036833,0.05828
X_apo.ENSG00000068305.17.hsq,V(G)/Vp,0.052768,0.054465
X_apo.ENSG00000068383.18.hsq,V(G)/Vp,0.037811,0.060177
X_apo.ENSG00000068650.18.hsq,V(G)/Vp,0.044725,0.055095
X_apo.ENSG00000068697.6.hsq,V(G)/Vp,0.153053,0.069641
X_apo.ENSG00000068745.14.hsq,V(G)/Vp,0.000001,0.055624
X_apo.ENSG00000068784.12.hsq,V(G)/Vp,0.000001,0.053406
X_apo.ENSG00000069329.16.hsq,V(G)/Vp,0.079005,0.075701
X_apo.ENSG00000069345.11.hsq,V(G)/Vp,0.000001,0.047604
X_apo.ENSG00000069943.9.hsq,V(G)/Vp,0.046402,0.047148
X_apo.ENSG00000069974.15.hsq,V(G)/Vp,0.034266,0.043829
X_apo.ENSG00000070010.18.hsq,V(G)/Vp,0.058087,0.063411
X_apo.ENSG00000070190.12.hsq,V(G)/Vp,0.016161,0.040089
X_apo.ENSG00000070214.15.hsq,V(G)/Vp,0.076868,0.058185
X_apo.ENSG00000070269.13.hsq,V(G)/Vp,0.100828,0.069738
X_apo.ENSG00000070367.15.hsq,V(G)/Vp,0.044553,0.057262
X_apo.ENSG00000070413.19.hsq,V(G)/Vp,0.033757,0.047191
X_apo.ENSG00000070444.14.hsq,V(G)/Vp,0.112155,0.072431
X_apo.ENSG00000070476.14.hsq,V(G)/Vp,0.03221,0.045987
X_apo.ENSG00000070614.14.hsq,V(G)/Vp,0.057132,0.057858
X_apo.ENSG00000070731.10.hsq,V(G)/Vp,0.068756,0.058092
X_apo.ENSG00000122257.18.hsq,V(G)/Vp,0.012938,0.058204
X_apo.ENSG00000070759.16.hsq,V(G)/Vp,0.061507,0.056671
X_apo.ENSG00000070831.15.hsq,V(G)/Vp,0.015693,0.05586
X_apo.ENSG00000071051.13.hsq,V(G)/Vp,0.08491,0.065499
X_apo.ENSG00000071054.16.hsq,V(G)/Vp,0.046845,0.051086
X_apo.ENSG00000071189.21.hsq,V(G)/Vp,0.000285,0.033339
X_apo.ENSG00000071243.15.hsq,V(G)/Vp,0.034167,0.050337
X_apo.ENSG00000071537.13.hsq,V(G)/Vp,0.088664,0.057024
X_apo.ENSG00000071794.15.hsq,V(G)/Vp,0.032519,0.054362
X_apo.ENSG00000072110.13.hsq,V(G)/Vp,0.103502,0.064594
X_apo.ENSG00000072401.14.hsq,V(G)/Vp,0.071184,0.053461
X_apo.ENSG00000072518.20.hsq,V(G)/Vp,0.082647,0.058217
X_apo.ENSG00000072609.17.hsq,V(G)/Vp,0.031282,0.05056
X_apo.ENSG00000072756.16.hsq,V(G)/Vp,0.075431,0.064354
X_apo.ENSG00000122299.11.hsq,V(G)/Vp,0.000001,0.060757
X_apo.ENSG00000072803.17.hsq,V(G)/Vp,0.043574,0.061481
X_apo.ENSG00000072864.14.hsq,V(G)/Vp,0.033834,0.066763
X_apo.ENSG00000072952.18.hsq,V(G)/Vp,0.038063,0.053898
X_apo.ENSG00000073150.13.hsq,V(G)/Vp,0.063234,0.056581
X_apo.ENSG00000073331.17.hsq,V(G)/Vp,0.05841,0.050467
X_apo.ENSG00000073614.12.hsq,V(G)/Vp,0.015695,0.056489
X_apo.ENSG00000073737.16.hsq,V(G)/Vp,0.072343,0.058955
X_apo.ENSG00000073921.17.hsq,V(G)/Vp,0.083049,0.05726
X_apo.ENSG00000073969.18.hsq,V(G)/Vp,0.000001,0.026293
X_apo.ENSG00000074054.17.hsq,V(G)/Vp,0.031519,0.045586
X_apo.ENSG00000074319.12.hsq,V(G)/Vp,0.084277,0.065192
X_apo.ENSG00000074356.16.hsq,V(G)/Vp,0.043254,0.057021
X_apo.ENSG00000074603.18.hsq,V(G)/Vp,0.024447,0.046597
X_apo.ENSG00000074706.13.hsq,V(G)/Vp,0.000001,0.04951
X_apo.ENSG00000074755.14.hsq,V(G)/Vp,0.020277,0.056253
X_apo.ENSG00000075089.9.hsq,V(G)/Vp,0.062424,0.056251
X_apo.ENSG00000075142.13.hsq,V(G)/Vp,0.064308,0.058478
X_apo.ENSG00000075292.18.hsq,V(G)/Vp,0.030586,0.053858
X_apo.ENSG00000075303.12.hsq,V(G)/Vp,0.029185,0.048164
X_apo.ENSG00000075399.13.hsq,V(G)/Vp,0.071955,0.06059
X_apo.ENSG00000075420.12.hsq,V(G)/Vp,0.04837,0.054039
X_apo.ENSG00000075539.13.hsq,V(G)/Vp,0.000001,0.074004
X_apo.ENSG00000075568.16.hsq,V(G)/Vp,0.028387,0.053597
X_apo.ENSG00000075624.13.hsq,V(G)/Vp,0.079339,0.067072
X_apo.ENSG00000075785.12.hsq,V(G)/Vp,0.089655,0.057827
X_apo.ENSG00000075884.13.hsq,V(G)/Vp,0.051481,0.056875
X_apo.ENSG00000075975.15.hsq,V(G)/Vp,0.052607,0.056124
X_apo.ENSG00000076053.10.hsq,V(G)/Vp,0.000001,0.049013
X_apo.ENSG00000076513.16.hsq,V(G)/Vp,0.080235,0.061056
X_apo.ENSG00000076641.4.hsq,V(G)/Vp,0.000001,0.047086
X_apo.ENSG00000076662.9.hsq,V(G)/Vp,0.040756,0.061121
X_apo.ENSG00000076685.18.hsq,V(G)/Vp,0.054607,0.058935
X_apo.ENSG00000076944.15.hsq,V(G)/Vp,0.083706,0.06755
X_apo.ENSG00000077044.10.hsq,V(G)/Vp,0.073664,0.066765
X_apo.ENSG00000077238.13.hsq,V(G)/Vp,0.02208,0.048671
X_apo.ENSG00000077254.14.hsq,V(G)/Vp,0.046305,0.052902
X_apo.ENSG00000077420.15.hsq,V(G)/Vp,0.081164,0.053901
X_apo.ENSG00000077454.15.hsq,V(G)/Vp,0.02585,0.052833
X_apo.ENSG00000129534.13.hsq,V(G)/Vp,0.000001,0.031723
X_apo.ENSG00000077458.12.hsq,V(G)/Vp,0.000001,0.047388
X_apo.ENSG00000077514.8.hsq,V(G)/Vp,0.023949,0.048018
X_apo.ENSG00000077684.15.hsq,V(G)/Vp,0.015155,0.05045
X_apo.ENSG00000078124.11.hsq,V(G)/Vp,0.054038,0.055132
X_apo.ENSG00000078140.13.hsq,V(G)/Vp,0.006997,0.043712
X_apo.ENSG00000078142.12.hsq,V(G)/Vp,0.022299,0.041422
X_apo.ENSG00000078237.6.hsq,V(G)/Vp,0.094711,0.07011
X_apo.ENSG00000078304.19.hsq,V(G)/Vp,0.038867,0.059252
X_apo.ENSG00000078618.21.hsq,V(G)/Vp,0.009294,0.037414
X_apo.ENSG00000078668.13.hsq,V(G)/Vp,0.005191,0.044623
X_apo.ENSG00000078674.17.hsq,V(G)/Vp,0.103272,0.068517
X_apo.ENSG00000078747.14.hsq,V(G)/Vp,0.077108,0.057116
X_apo.ENSG00000078902.15.hsq,V(G)/Vp,0.000001,0.055312
X_apo.ENSG00000140526.17.hsq,V(G)/Vp,0.105709,0.064102
X_apo.ENSG00000079246.15.hsq,V(G)/Vp,0.103101,0.06904
X_apo.ENSG00000079277.19.hsq,V(G)/Vp,0.119701,0.062444
X_apo.ENSG00000079950.13.hsq,V(G)/Vp,0.036639,0.043812
X_apo.ENSG00000080298.15.hsq,V(G)/Vp,0.002006,0.055905
X_apo.ENSG00000080345.17.hsq,V(G)/Vp,0.004153,0.040361
X_apo.ENSG00000080371.5.hsq,V(G)/Vp,0.02823,0.05057
X_apo.ENSG00000080503.22.hsq,V(G)/Vp,0.000001,0.045893
X_apo.ENSG00000080546.13.hsq,V(G)/Vp,0.000001,0.046671
X_apo.ENSG00000080802.18.hsq,V(G)/Vp,0.023424,0.054417
X_apo.ENSG00000080815.18.hsq,V(G)/Vp,0.060005,0.056311
X_apo.ENSG00000081019.13.hsq,V(G)/Vp,0.022576,0.043425
X_apo.ENSG00000081087.14.hsq,V(G)/Vp,0.000001,0.047604
X_apo.ENSG00000081237.18.hsq,V(G)/Vp,0.094164,0.059378
X_apo.ENSG00000081320.10.hsq,V(G)/Vp,0.10459,0.061252
X_apo.ENSG00000081913.13.hsq,V(G)/Vp,0.021254,0.050143
X_apo.ENSG00000082074.15.hsq,V(G)/Vp,0.052728,0.05487
X_apo.ENSG00000082212.12.hsq,V(G)/Vp,0.07201,0.062129
X_apo.ENSG00000082258.12.hsq,V(G)/Vp,0.024041,0.039194
X_apo.ENSG00000082701.14.hsq,V(G)/Vp,0.043715,0.051516
X_apo.ENSG00000082996.19.hsq,V(G)/Vp,0.067039,0.05751
X_apo.ENSG00000083223.17.hsq,V(G)/Vp,0.000001,0.055136
X_apo.ENSG00000083312.17.hsq,V(G)/Vp,0.031611,0.046329
X_apo.ENSG00000083520.14.hsq,V(G)/Vp,0.002161,0.041705
X_apo.ENSG00000083642.18.hsq,V(G)/Vp,0.041284,0.049023
X_apo.ENSG00000083799.17.hsq,V(G)/Vp,0.013741,0.056821
X_apo.ENSG00000083814.13.hsq,V(G)/Vp,0.014002,0.04909
X_apo.ENSG00000148090.11.hsq,V(G)/Vp,0.000001,0.051874
X_apo.ENSG00000083828.15.hsq,V(G)/Vp,0.019611,0.055929
X_apo.ENSG00000083844.10.hsq,V(G)/Vp,0.000001,0.044673
X_apo.ENSG00000083937.8.hsq,V(G)/Vp,0.055617,0.050461
X_apo.ENSG00000084070.11.hsq,V(G)/Vp,0.109682,0.063496
X_apo.ENSG00000084073.8.hsq,V(G)/Vp,0.08629,0.061259
X_apo.ENSG00000084093.16.hsq,V(G)/Vp,0.000001,0.042414
X_apo.ENSG00000084110.10.hsq,V(G)/Vp,0.021984,0.052003
X_apo.ENSG00000084112.14.hsq,V(G)/Vp,0.030009,0.046656
X_apo.ENSG00000084676.15.hsq,V(G)/Vp,0.000001,0.055347
X_apo.ENSG00000084731.14.hsq,V(G)/Vp,0.073515,0.058902
X_apo.ENSG00000084733.10.hsq,V(G)/Vp,0.093816,0.061836
X_apo.ENSG00000085063.14.hsq,V(G)/Vp,0.135789,0.069075
X_apo.ENSG00000085117.11.hsq,V(G)/Vp,0.103114,0.068168
X_apo.ENSG00000085274.15.hsq,V(G)/Vp,0.010422,0.04425
X_apo.ENSG00000151532.13.hsq,V(G)/Vp,0.033031,0.053425
X_apo.ENSG00000085365.17.hsq,V(G)/Vp,0.000001,0.043909
X_apo.ENSG00000085433.15.hsq,V(G)/Vp,0.020513,0.050353
X_apo.ENSG00000085491.15.hsq,V(G)/Vp,0.021122,0.045291
X_apo.ENSG00000085644.13.hsq,V(G)/Vp,0.003743,0.046211
X_apo.ENSG00000085832.16.hsq,V(G)/Vp,0.049568,0.050799
X_apo.ENSG00000085871.8.hsq,V(G)/Vp,0.035003,0.057912
X_apo.ENSG00000086062.12.hsq,V(G)/Vp,0.000001,0.051063
X_apo.ENSG00000086065.13.hsq,V(G)/Vp,0.040836,0.059046
X_apo.ENSG00000086200.16.hsq,V(G)/Vp,0.096329,0.066452
X_apo.ENSG00000086288.11.hsq,V(G)/Vp,0.000001,0.049947
X_apo.ENSG00000086300.15.hsq,V(G)/Vp,0.030239,0.048223
X_apo.ENSG00000086544.2.hsq,V(G)/Vp,0.032667,0.062377
X_apo.ENSG00000086589.11.hsq,V(G)/Vp,0.078306,0.061976
X_apo.ENSG00000153179.12.hsq,V(G)/Vp,0.061122,0.055124
X_apo.ENSG00000086598.10.hsq,V(G)/Vp,0.032826,0.049771
X_apo.ENSG00000086666.18.hsq,V(G)/Vp,0.061053,0.052836
X_apo.ENSG00000086730.16.hsq,V(G)/Vp,0.103836,0.077471
X_apo.ENSG00000087095.12.hsq,V(G)/Vp,0.043002,0.05659
