File_name,Source,Variance(value),SE
X_apo.ENSG00000106012.17.hsq,V(G)/Vp,0.174417,0.071948
X_apo.ENSG00000106028.10.hsq,V(G)/Vp,0.084347,0.063557
X_apo.ENSG00000106049.8.hsq,V(G)/Vp,0.115310,0.069386
X_apo.ENSG00000106077.18.hsq,V(G)/Vp,0.000001,0.062381
X_apo.ENSG00000106100.10.hsq,V(G)/Vp,0.124669,0.067042
X_apo.ENSG00000226979.8.hsq,V(G)/Vp,0.016266,0.038209
X_apo.ENSG00000106105.13.hsq,V(G)/Vp,0.040422,0.058431
X_apo.ENSG00000106153.12.hsq,V(G)/Vp,0.059252,0.057197
X_apo.ENSG00000106244.12.hsq,V(G)/Vp,0.014598,0.044738
X_apo.ENSG00000106246.17.hsq,V(G)/Vp,0.050696,0.051956
X_apo.ENSG00000106263.17.hsq,V(G)/Vp,0.059715,0.054853
X_apo.ENSG00000106290.14.hsq,V(G)/Vp,0.069861,0.059745
X_apo.ENSG00000106299.7.hsq,V(G)/Vp,0.061283,0.054663
X_apo.ENSG00000106305.9.hsq,V(G)/Vp,0.068553,0.048744
X_apo.ENSG00000106344.8.hsq,V(G)/Vp,0.021407,0.047963
X_apo.ENSG00000106346.11.hsq,V(G)/Vp,0.000001,0.061509
X_apo.ENSG00000106351.12.hsq,V(G)/Vp,0.167556,0.078006
X_apo.ENSG00000106367.13.hsq,V(G)/Vp,0.074421,0.054725
X_apo.ENSG00000106397.11.hsq,V(G)/Vp,0.095815,0.071896
X_apo.ENSG00000234127.8.hsq,V(G)/Vp,0.057871,0.038126
X_apo.ENSG00000106400.11.hsq,V(G)/Vp,0.019396,0.044074
X_apo.ENSG00000106404.13.hsq,V(G)/Vp,0.081586,0.062407
X_apo.ENSG00000106415.12.hsq,V(G)/Vp,0.049999,0.055263
X_apo.ENSG00000106443.15.hsq,V(G)/Vp,0.103942,0.057932
X_apo.ENSG00000106524.8.hsq,V(G)/Vp,0.177356,0.072266
X_apo.ENSG00000106554.11.hsq,V(G)/Vp,0.064023,0.059161
X_apo.ENSG00000106591.3.hsq,V(G)/Vp,0.036577,0.044000
X_apo.ENSG00000106608.16.hsq,V(G)/Vp,0.168052,0.069326
X_apo.ENSG00000106609.16.hsq,V(G)/Vp,0.031076,0.046012
X_apo.ENSG00000106610.14.hsq,V(G)/Vp,0.041005,0.048719
X_apo.ENSG00000106615.9.hsq,V(G)/Vp,0.095088,0.068147
X_apo.ENSG00000106617.13.hsq,V(G)/Vp,0.157414,0.078054
X_apo.ENSG00000106628.10.hsq,V(G)/Vp,0.107844,0.065227
X_apo.ENSG00000106635.7.hsq,V(G)/Vp,0.000001,0.040778
X_apo.ENSG00000106638.15.hsq,V(G)/Vp,0.001325,0.043078
X_apo.ENSG00000106682.14.hsq,V(G)/Vp,0.000001,0.051949
X_apo.ENSG00000106683.14.hsq,V(G)/Vp,0.002786,0.045815
X_apo.ENSG00000106723.16.hsq,V(G)/Vp,0.000001,0.054325
X_apo.ENSG00000106771.12.hsq,V(G)/Vp,0.000001,0.047060
X_apo.ENSG00000106785.14.hsq,V(G)/Vp,0.067267,0.055275
X_apo.ENSG00000106803.9.hsq,V(G)/Vp,0.086986,0.066559
X_apo.ENSG00000106948.16.hsq,V(G)/Vp,0.012771,0.056730
X_apo.ENSG00000107021.15.hsq,V(G)/Vp,0.066196,0.048664
X_apo.ENSG00000107077.18.hsq,V(G)/Vp,0.043534,0.063122
X_apo.ENSG00000107140.15.hsq,V(G)/Vp,0.147173,0.076580
X_apo.ENSG00000107164.15.hsq,V(G)/Vp,0.103237,0.068812
X_apo.ENSG00000107175.11.hsq,V(G)/Vp,0.115717,0.069218
X_apo.ENSG00000107223.12.hsq,V(G)/Vp,0.008848,0.044970
X_apo.ENSG00000107263.18.hsq,V(G)/Vp,0.020890,0.050380
X_apo.ENSG00000107317.12.hsq,V(G)/Vp,0.109603,0.074951
X_apo.ENSG00000107362.13.hsq,V(G)/Vp,0.081569,0.064647
X_apo.ENSG00000107372.12.hsq,V(G)/Vp,0.077312,0.060107
X_apo.ENSG00000107404.19.hsq,V(G)/Vp,0.024537,0.057429
X_apo.ENSG00000107485.15.hsq,V(G)/Vp,0.061118,0.064765
X_apo.ENSG00000107581.12.hsq,V(G)/Vp,0.058414,0.058292
X_apo.ENSG00000107625.12.hsq,V(G)/Vp,0.098116,0.062969
X_apo.ENSG00000107643.15.hsq,V(G)/Vp,0.000001,0.050459
X_apo.ENSG00000107651.12.hsq,V(G)/Vp,0.057180,0.054472
X_apo.ENSG00000107669.17.hsq,V(G)/Vp,0.017792,0.059605
X_apo.ENSG00000107672.14.hsq,V(G)/Vp,0.107176,0.064905
X_apo.ENSG00000107679.14.hsq,V(G)/Vp,0.062970,0.065127
X_apo.ENSG00000107742.12.hsq,V(G)/Vp,0.027322,0.051181
X_apo.ENSG00000107758.15.hsq,V(G)/Vp,0.000001,0.042377
X_apo.ENSG00000107771.15.hsq,V(G)/Vp,0.100425,0.062237
X_apo.ENSG00000107815.7.hsq,V(G)/Vp,0.149682,0.064941
X_apo.ENSG00000107816.17.hsq,V(G)/Vp,0.000001,0.059590
X_apo.ENSG00000107819.13.hsq,V(G)/Vp,0.074013,0.061340
X_apo.ENSG00000107829.13.hsq,V(G)/Vp,0.108971,0.076799
X_apo.ENSG00000107833.10.hsq,V(G)/Vp,0.030849,0.053401
X_apo.ENSG00000107862.4.hsq,V(G)/Vp,0.069376,0.068756
X_apo.ENSG00000107872.12.hsq,V(G)/Vp,0.016966,0.049584
X_apo.ENSG00000107874.10.hsq,V(G)/Vp,0.043916,0.055212
X_apo.ENSG00000107937.18.hsq,V(G)/Vp,0.109094,0.065109
X_apo.ENSG00000107949.16.hsq,V(G)/Vp,0.157708,0.069621
X_apo.ENSG00000107951.14.hsq,V(G)/Vp,0.063642,0.058500
X_apo.ENSG00000107957.16.hsq,V(G)/Vp,0.105627,0.069570
X_apo.ENSG00000107959.15.hsq,V(G)/Vp,0.035279,0.057007
X_apo.ENSG00000108010.11.hsq,V(G)/Vp,0.191190,0.073872
X_apo.ENSG00000108021.19.hsq,V(G)/Vp,0.023913,0.051018
X_apo.ENSG00000108039.17.hsq,V(G)/Vp,0.008101,0.035152
X_apo.ENSG00000108091.10.hsq,V(G)/Vp,0.073655,0.057311
X_apo.ENSG00000108107.14.hsq,V(G)/Vp,0.000001,0.047109
X_apo.ENSG00000108262.15.hsq,V(G)/Vp,0.041930,0.051702
X_apo.ENSG00000108298.9.hsq,V(G)/Vp,0.000001,0.055697
X_apo.ENSG00000108312.14.hsq,V(G)/Vp,0.069501,0.059911
X_apo.ENSG00000108344.14.hsq,V(G)/Vp,0.059972,0.057519
X_apo.ENSG00000108370.16.hsq,V(G)/Vp,0.125254,0.073905
X_apo.ENSG00000108389.9.hsq,V(G)/Vp,0.136485,0.076538
X_apo.ENSG00000108395.13.hsq,V(G)/Vp,0.130199,0.066533
X_apo.ENSG00000108433.16.hsq,V(G)/Vp,0.088543,0.067979
X_apo.ENSG00000108439.9.hsq,V(G)/Vp,0.091907,0.061518
X_apo.ENSG00000108443.13.hsq,V(G)/Vp,0.126816,0.069271
X_apo.ENSG00000108465.14.hsq,V(G)/Vp,0.000001,0.043817
X_apo.ENSG00000108469.14.hsq,V(G)/Vp,0.084579,0.059333
X_apo.ENSG00000108474.16.hsq,V(G)/Vp,0.062228,0.064190
X_apo.ENSG00000108509.20.hsq,V(G)/Vp,0.000001,0.036537
X_apo.ENSG00000108518.7.hsq,V(G)/Vp,0.008218,0.035858
X_apo.ENSG00000108557.18.hsq,V(G)/Vp,0.029151,0.061914
X_apo.ENSG00000108559.11.hsq,V(G)/Vp,0.033162,0.050948
X_apo.ENSG00000108561.8.hsq,V(G)/Vp,0.057764,0.051229
X_apo.ENSG00000108578.14.hsq,V(G)/Vp,0.005024,0.041794
X_apo.ENSG00000108591.9.hsq,V(G)/Vp,0.034614,0.053676
X_apo.ENSG00000108592.16.hsq,V(G)/Vp,0.092343,0.058013
X_apo.ENSG00000108604.15.hsq,V(G)/Vp,0.063176,0.046923
X_apo.ENSG00000108622.10.hsq,V(G)/Vp,0.000001,0.039930
X_apo.ENSG00000108639.7.hsq,V(G)/Vp,0.014023,0.045746
X_apo.ENSG00000108651.9.hsq,V(G)/Vp,0.061539,0.048638
X_apo.ENSG00000108666.9.hsq,V(G)/Vp,0.057203,0.057303
X_apo.ENSG00000108671.9.hsq,V(G)/Vp,0.017874,0.045126
X_apo.ENSG00000108773.10.hsq,V(G)/Vp,0.081661,0.062244
X_apo.ENSG00000108784.9.hsq,V(G)/Vp,0.046963,0.052978
X_apo.ENSG00000108798.8.hsq,V(G)/Vp,0.000001,0.060193
X_apo.ENSG00000108819.10.hsq,V(G)/Vp,0.042081,0.042436
X_apo.ENSG00000108826.15.hsq,V(G)/Vp,0.115126,0.063539
X_apo.ENSG00000108829.9.hsq,V(G)/Vp,0.023464,0.046458
X_apo.ENSG00000108883.12.hsq,V(G)/Vp,0.075843,0.062299
X_apo.ENSG00000108961.13.hsq,V(G)/Vp,0.138978,0.079331
X_apo.ENSG00000108963.17.hsq,V(G)/Vp,0.164381,0.085049
X_apo.ENSG00000109062.11.hsq,V(G)/Vp,0.005378,0.053428
X_apo.ENSG00000109063.14.hsq,V(G)/Vp,0.137797,0.071594
X_apo.ENSG00000109065.11.hsq,V(G)/Vp,0.057485,0.064682
X_apo.ENSG00000109066.13.hsq,V(G)/Vp,0.064442,0.066061
X_apo.ENSG00000109103.11.hsq,V(G)/Vp,0.000001,0.043963
X_apo.ENSG00000109111.14.hsq,V(G)/Vp,0.044957,0.068135
X_apo.ENSG00000109184.14.hsq,V(G)/Vp,0.043070,0.054022
X_apo.ENSG00000109436.7.hsq,V(G)/Vp,0.098562,0.058547
X_apo.ENSG00000109452.12.hsq,V(G)/Vp,0.142996,0.065857
X_apo.ENSG00000109475.16.hsq,V(G)/Vp,0.000001,0.048412
X_apo.ENSG00000109534.16.hsq,V(G)/Vp,0.173942,0.067380
X_apo.ENSG00000109606.12.hsq,V(G)/Vp,0.045856,0.055301
X_apo.ENSG00000109618.11.hsq,V(G)/Vp,0.116248,0.068462
X_apo.ENSG00000109670.13.hsq,V(G)/Vp,0.004023,0.053150
X_apo.ENSG00000109689.15.hsq,V(G)/Vp,0.052229,0.062740
X_apo.ENSG00000109736.14.hsq,V(G)/Vp,0.010496,0.048048
X_apo.ENSG00000109762.15.hsq,V(G)/Vp,0.038324,0.062281
X_apo.ENSG00000109775.10.hsq,V(G)/Vp,0.093183,0.068891
X_apo.ENSG00000109790.16.hsq,V(G)/Vp,0.065636,0.061022
X_apo.ENSG00000109814.11.hsq,V(G)/Vp,0.063606,0.061010
X_apo.ENSG00000109917.10.hsq,V(G)/Vp,0.072577,0.068467
X_apo.ENSG00000109919.9.hsq,V(G)/Vp,0.073227,0.047544
X_apo.ENSG00000109920.12.hsq,V(G)/Vp,0.040596,0.048781
X_apo.ENSG00000109929.9.hsq,V(G)/Vp,0.044292,0.059390
X_apo.ENSG00000109943.8.hsq,V(G)/Vp,0.148464,0.070545
X_apo.ENSG00000109956.12.hsq,V(G)/Vp,0.176137,0.079541
X_apo.ENSG00000110031.12.hsq,V(G)/Vp,0.052902,0.045896
X_apo.ENSG00000110047.17.hsq,V(G)/Vp,0.002197,0.034594
X_apo.ENSG00000110048.11.hsq,V(G)/Vp,0.021090,0.045145
X_apo.ENSG00000110063.8.hsq,V(G)/Vp,0.058377,0.059208
X_apo.ENSG00000110074.10.hsq,V(G)/Vp,0.059510,0.060857
X_apo.ENSG00000110104.11.hsq,V(G)/Vp,0.057661,0.050590
X_apo.ENSG00000110107.8.hsq,V(G)/Vp,0.067655,0.050579
X_apo.ENSG00000110108.9.hsq,V(G)/Vp,0.031131,0.052628
X_apo.ENSG00000110171.19.hsq,V(G)/Vp,0.047479,0.054952
X_apo.ENSG00000110274.15.hsq,V(G)/Vp,0.144675,0.076591
X_apo.ENSG00000110324.10.hsq,V(G)/Vp,0.020865,0.059820
X_apo.ENSG00000110435.11.hsq,V(G)/Vp,0.070366,0.055909
X_apo.ENSG00000110442.11.hsq,V(G)/Vp,0.074361,0.048898
X_apo.ENSG00000110446.10.hsq,V(G)/Vp,0.000001,0.046261
X_apo.ENSG00000110448.10.hsq,V(G)/Vp,0.000001,0.047207
X_apo.ENSG00000110497.14.hsq,V(G)/Vp,0.037379,0.058412
X_apo.ENSG00000110514.19.hsq,V(G)/Vp,0.000001,0.050434
X_apo.ENSG00000110536.13.hsq,V(G)/Vp,0.063615,0.048325
X_apo.ENSG00000110583.12.hsq,V(G)/Vp,0.119801,0.067871
X_apo.ENSG00000110619.17.hsq,V(G)/Vp,0.000001,0.048590
X_apo.ENSG00000110651.11.hsq,V(G)/Vp,0.027569,0.064177
X_apo.ENSG00000110660.14.hsq,V(G)/Vp,0.112613,0.062191
X_apo.ENSG00000110665.11.hsq,V(G)/Vp,0.107093,0.063540
X_apo.ENSG00000110696.9.hsq,V(G)/Vp,0.055923,0.062231
X_apo.ENSG00000110697.12.hsq,V(G)/Vp,0.001389,0.038015
X_apo.ENSG00000110700.6.hsq,V(G)/Vp,0.000001,0.051161
X_apo.ENSG00000110711.9.hsq,V(G)/Vp,0.039331,0.051312
X_apo.ENSG00000110713.15.hsq,V(G)/Vp,0.080703,0.060334
X_apo.ENSG00000110717.12.hsq,V(G)/Vp,0.039086,0.053637
X_apo.ENSG00000110719.9.hsq,V(G)/Vp,0.000001,0.045581
X_apo.ENSG00000110848.8.hsq,V(G)/Vp,0.032647,0.040156
X_apo.ENSG00000110851.11.hsq,V(G)/Vp,0.000001,0.047667
X_apo.ENSG00000110871.14.hsq,V(G)/Vp,0.138286,0.067074
X_apo.ENSG00000110888.17.hsq,V(G)/Vp,0.037751,0.055446
X_apo.ENSG00000110906.12.hsq,V(G)/Vp,0.000001,0.058537
X_apo.ENSG00000110911.14.hsq,V(G)/Vp,0.000001,0.042035
X_apo.ENSG00000110917.7.hsq,V(G)/Vp,0.137714,0.066328
X_apo.ENSG00000110925.6.hsq,V(G)/Vp,0.062388,0.055855
X_apo.ENSG00000110955.8.hsq,V(G)/Vp,0.057869,0.055559
X_apo.ENSG00000111142.13.hsq,V(G)/Vp,0.090301,0.067303
X_apo.ENSG00000111145.7.hsq,V(G)/Vp,0.077344,0.061171
X_apo.ENSG00000111196.9.hsq,V(G)/Vp,0.150049,0.068310
X_apo.ENSG00000111203.11.hsq,V(G)/Vp,0.082221,0.067350
X_apo.ENSG00000111224.13.hsq,V(G)/Vp,0.088069,0.069805
X_apo.ENSG00000111252.10.hsq,V(G)/Vp,0.010875,0.034506
X_apo.ENSG00000111269.2.hsq,V(G)/Vp,0.040450,0.063898
X_apo.ENSG00000111271.14.hsq,V(G)/Vp,0.058933,0.053118
X_apo.ENSG00000111300.9.hsq,V(G)/Vp,0.062440,0.066075
X_apo.ENSG00000111325.16.hsq,V(G)/Vp,0.042858,0.042177
X_apo.ENSG00000111358.13.hsq,V(G)/Vp,0.055646,0.060637
X_apo.ENSG00000111361.12.hsq,V(G)/Vp,0.085911,0.060323
X_apo.ENSG00000111371.15.hsq,V(G)/Vp,0.000001,0.051274
X_apo.ENSG00000111412.5.hsq,V(G)/Vp,0.076914,0.058064
X_apo.ENSG00000111445.13.hsq,V(G)/Vp,0.111435,0.072296
X_apo.ENSG00000111450.13.hsq,V(G)/Vp,0.024725,0.068640
X_apo.ENSG00000111481.9.hsq,V(G)/Vp,0.058339,0.054626
X_apo.ENSG00000111530.12.hsq,V(G)/Vp,0.097042,0.065536
X_apo.ENSG00000111581.9.hsq,V(G)/Vp,0.093260,0.064978
X_apo.ENSG00000111596.11.hsq,V(G)/Vp,0.026820,0.056383
X_apo.ENSG00000111602.11.hsq,V(G)/Vp,0.000001,0.048205
X_apo.ENSG00000111605.16.hsq,V(G)/Vp,0.025027,0.054008
X_apo.ENSG00000111615.13.hsq,V(G)/Vp,0.047033,0.054522
X_apo.ENSG00000111641.11.hsq,V(G)/Vp,0.048999,0.058817
X_apo.ENSG00000111642.14.hsq,V(G)/Vp,0.000001,0.055042
X_apo.ENSG00000111652.9.hsq,V(G)/Vp,0.038818,0.046902
X_apo.ENSG00000111667.13.hsq,V(G)/Vp,0.104065,0.063324
X_apo.ENSG00000111670.14.hsq,V(G)/Vp,0.052485,0.059381
X_apo.ENSG00000111674.8.hsq,V(G)/Vp,0.026054,0.060686
X_apo.ENSG00000111676.14.hsq,V(G)/Vp,0.001239,0.053424
X_apo.ENSG00000111678.10.hsq,V(G)/Vp,0.022814,0.051677
X_apo.ENSG00000111711.9.hsq,V(G)/Vp,0.103070,0.065745
X_apo.ENSG00000111716.12.hsq,V(G)/Vp,0.055623,0.054859
X_apo.ENSG00000111726.12.hsq,V(G)/Vp,0.027693,0.055319
X_apo.ENSG00000111727.11.hsq,V(G)/Vp,0.062111,0.062180
X_apo.ENSG00000111752.10.hsq,V(G)/Vp,0.132363,0.069280
X_apo.ENSG00000111796.3.hsq,V(G)/Vp,0.007966,0.039474
X_apo.ENSG00000111801.15.hsq,V(G)/Vp,0.003382,0.037533
X_apo.ENSG00000111845.4.hsq,V(G)/Vp,0.200150,0.073546
X_apo.ENSG00000111860.13.hsq,V(G)/Vp,0.009206,0.045899
X_apo.ENSG00000111875.7.hsq,V(G)/Vp,0.046121,0.046553
X_apo.ENSG00000111880.15.hsq,V(G)/Vp,0.019077,0.049121
X_apo.ENSG00000111912.19.hsq,V(G)/Vp,0.004175,0.039701
X_apo.ENSG00000112033.13.hsq,V(G)/Vp,0.000001,0.050091
X_apo.ENSG00000112039.3.hsq,V(G)/Vp,0.010419,0.047363
X_apo.ENSG00000112081.16.hsq,V(G)/Vp,0.064131,0.060759
X_apo.ENSG00000112118.18.hsq,V(G)/Vp,0.043564,0.051249
X_apo.ENSG00000112130.16.hsq,V(G)/Vp,0.127873,0.069537
X_apo.ENSG00000112144.15.hsq,V(G)/Vp,0.064126,0.057157
X_apo.ENSG00000112149.9.hsq,V(G)/Vp,0.034861,0.051240
X_apo.ENSG00000112159.11.hsq,V(G)/Vp,0.150434,0.072313
X_apo.ENSG00000112182.14.hsq,V(G)/Vp,0.062581,0.064454
X_apo.ENSG00000112200.16.hsq,V(G)/Vp,0.000001,0.049582
X_apo.ENSG00000112237.12.hsq,V(G)/Vp,0.031833,0.058953
X_apo.ENSG00000112245.10.hsq,V(G)/Vp,0.080726,0.048512
X_apo.ENSG00000112249.13.hsq,V(G)/Vp,0.000001,0.043158
X_apo.ENSG00000112305.14.hsq,V(G)/Vp,0.064592,0.058919
X_apo.ENSG00000112365.4.hsq,V(G)/Vp,0.099721,0.058757
X_apo.ENSG00000112419.14.hsq,V(G)/Vp,0.000001,0.053832
X_apo.ENSG00000112473.17.hsq,V(G)/Vp,0.000001,0.024553
X_apo.ENSG00000112511.17.hsq,V(G)/Vp,0.063806,0.052892
X_apo.ENSG00000112514.15.hsq,V(G)/Vp,0.055153,0.053959
X_apo.ENSG00000112576.12.hsq,V(G)/Vp,0.017629,0.055573
X_apo.ENSG00000112578.9.hsq,V(G)/Vp,0.131147,0.071184
X_apo.ENSG00000112592.13.hsq,V(G)/Vp,0.068043,0.053691
X_apo.ENSG00000112640.14.hsq,V(G)/Vp,0.081928,0.064804
X_apo.ENSG00000112651.11.hsq,V(G)/Vp,0.094479,0.062326
X_apo.ENSG00000112659.13.hsq,V(G)/Vp,0.117489,0.068249
X_apo.ENSG00000112685.13.hsq,V(G)/Vp,0.117894,0.071740
X_apo.ENSG00000112699.10.hsq,V(G)/Vp,0.098544,0.071510
X_apo.ENSG00000112787.12.hsq,V(G)/Vp,0.051494,0.056894
X_apo.ENSG00000112893.9.hsq,V(G)/Vp,0.000001,0.042675
X_apo.ENSG00000112941.13.hsq,V(G)/Vp,0.031336,0.060457
X_apo.ENSG00000112972.14.hsq,V(G)/Vp,0.004153,0.045897
X_apo.ENSG00000112992.16.hsq,V(G)/Vp,0.023471,0.046129
X_apo.ENSG00000112996.10.hsq,V(G)/Vp,0.056681,0.047770
X_apo.ENSG00000113013.12.hsq,V(G)/Vp,0.174037,0.079095
X_apo.ENSG00000113048.16.hsq,V(G)/Vp,0.075018,0.056029
X_apo.ENSG00000113068.9.hsq,V(G)/Vp,0.037135,0.061101
X_apo.ENSG00000113141.17.hsq,V(G)/Vp,0.000001,0.045882
X_apo.ENSG00000113263.12.hsq,V(G)/Vp,0.065886,0.056759
X_apo.ENSG00000113272.13.hsq,V(G)/Vp,0.040107,0.048260
X_apo.ENSG00000113282.13.hsq,V(G)/Vp,0.000001,0.045438
X_apo.ENSG00000113318.9.hsq,V(G)/Vp,0.072663,0.064472
X_apo.ENSG00000113328.18.hsq,V(G)/Vp,0.105674,0.067410
X_apo.ENSG00000113360.16.hsq,V(G)/Vp,0.060395,0.064787
X_apo.ENSG00000113407.13.hsq,V(G)/Vp,0.071431,0.057574
X_apo.ENSG00000113456.18.hsq,V(G)/Vp,0.107763,0.058126
X_apo.ENSG00000113460.12.hsq,V(G)/Vp,0.096866,0.054811
X_apo.ENSG00000113522.13.hsq,V(G)/Vp,0.139967,0.065787
X_apo.ENSG00000113569.15.hsq,V(G)/Vp,0.071161,0.055895
X_apo.ENSG00000113583.7.hsq,V(G)/Vp,0.090824,0.063246
X_apo.ENSG00000113621.14.hsq,V(G)/Vp,0.107032,0.059276
X_apo.ENSG00000113643.8.hsq,V(G)/Vp,0.119541,0.059825
X_apo.ENSG00000113649.11.hsq,V(G)/Vp,0.049086,0.053351
X_apo.ENSG00000113658.16.hsq,V(G)/Vp,0.020237,0.046763
X_apo.ENSG00000113716.12.hsq,V(G)/Vp,0.052381,0.060823
X_apo.ENSG00000113721.13.hsq,V(G)/Vp,0.090871,0.066175
X_apo.ENSG00000113734.17.hsq,V(G)/Vp,0.105184,0.072397
X_apo.ENSG00000113810.15.hsq,V(G)/Vp,0.031603,0.050778
X_apo.ENSG00000113812.13.hsq,V(G)/Vp,0.000001,0.045642
X_apo.ENSG00000113838.12.hsq,V(G)/Vp,0.029563,0.065337
X_apo.ENSG00000114026.21.hsq,V(G)/Vp,0.121437,0.060775
X_apo.ENSG00000114054.13.hsq,V(G)/Vp,0.031070,0.046503
X_apo.ENSG00000114062.18.hsq,V(G)/Vp,0.003764,0.046740
X_apo.ENSG00000114120.11.hsq,V(G)/Vp,0.000001,0.047084
X_apo.ENSG00000114166.7.hsq,V(G)/Vp,0.000001,0.057534
X_apo.ENSG00000114353.16.hsq,V(G)/Vp,0.000001,0.046128
X_apo.ENSG00000114388.12.hsq,V(G)/Vp,0.095556,0.064801
X_apo.ENSG00000114391.12.hsq,V(G)/Vp,0.069445,0.052145
X_apo.ENSG00000114395.10.hsq,V(G)/Vp,0.097651,0.067143
X_apo.ENSG00000114416.17.hsq,V(G)/Vp,0.135822,0.065375
X_apo.ENSG00000114423.18.hsq,V(G)/Vp,0.027665,0.048220
X_apo.ENSG00000114439.18.hsq,V(G)/Vp,0.049502,0.057052
X_apo.ENSG00000114491.13.hsq,V(G)/Vp,0.178042,0.072398
X_apo.ENSG00000114503.10.hsq,V(G)/Vp,0.098545,0.068780
X_apo.ENSG00000114544.16.hsq,V(G)/Vp,0.065707,0.055994
X_apo.ENSG00000114554.11.hsq,V(G)/Vp,0.057253,0.062823
X_apo.ENSG00000114686.8.hsq,V(G)/Vp,0.069445,0.048122
X_apo.ENSG00000114735.9.hsq,V(G)/Vp,0.088257,0.066932
X_apo.ENSG00000114738.10.hsq,V(G)/Vp,0.082663,0.069359
X_apo.ENSG00000114745.13.hsq,V(G)/Vp,0.008994,0.049115
X_apo.ENSG00000114767.6.hsq,V(G)/Vp,0.041367,0.044075
X_apo.ENSG00000114779.19.hsq,V(G)/Vp,0.020821,0.042214
X_apo.ENSG00000114796.15.hsq,V(G)/Vp,0.087752,0.060078
X_apo.ENSG00000114841.17.hsq,V(G)/Vp,0.019660,0.050454
X_apo.ENSG00000114850.6.hsq,V(G)/Vp,0.103403,0.060614
X_apo.ENSG00000114857.17.hsq,V(G)/Vp,0.000001,0.049536
X_apo.ENSG00000114861.18.hsq,V(G)/Vp,0.032174,0.061086
X_apo.ENSG00000114867.20.hsq,V(G)/Vp,0.000001,0.055417
X_apo.ENSG00000114902.13.hsq,V(G)/Vp,0.042559,0.043006
X_apo.ENSG00000114904.12.hsq,V(G)/Vp,0.039818,0.053631
X_apo.ENSG00000114942.13.hsq,V(G)/Vp,0.000001,0.048415
X_apo.ENSG00000114956.19.hsq,V(G)/Vp,0.013484,0.035516
X_apo.ENSG00000114982.17.hsq,V(G)/Vp,0.129115,0.077914
X_apo.ENSG00000114988.11.hsq,V(G)/Vp,0.129110,0.075381
X_apo.ENSG00000114999.7.hsq,V(G)/Vp,0.076416,0.059459
X_apo.ENSG00000115042.9.hsq,V(G)/Vp,0.195715,0.087197
X_apo.ENSG00000115053.15.hsq,V(G)/Vp,0.023239,0.054382
X_apo.ENSG00000115073.7.hsq,V(G)/Vp,0.061099,0.060652
X_apo.ENSG00000115085.13.hsq,V(G)/Vp,0.000001,0.050945
X_apo.ENSG00000115159.15.hsq,V(G)/Vp,0.006234,0.046000
X_apo.ENSG00000115165.9.hsq,V(G)/Vp,0.108234,0.059893
X_apo.ENSG00000115170.13.hsq,V(G)/Vp,0.066869,0.058672
X_apo.ENSG00000115204.14.hsq,V(G)/Vp,0.013273,0.036449
X_apo.ENSG00000115207.13.hsq,V(G)/Vp,0.035928,0.039757
X_apo.ENSG00000115211.15.hsq,V(G)/Vp,0.014755,0.036161
X_apo.ENSG00000115216.13.hsq,V(G)/Vp,0.000001,0.040939
X_apo.ENSG00000115232.13.hsq,V(G)/Vp,0.010199,0.048144
X_apo.ENSG00000115233.11.hsq,V(G)/Vp,0.068996,0.059068
X_apo.ENSG00000115234.10.hsq,V(G)/Vp,0.026747,0.034096
X_apo.ENSG00000115239.21.hsq,V(G)/Vp,0.043495,0.055057
X_apo.ENSG00000115241.10.hsq,V(G)/Vp,0.009152,0.036317
X_apo.ENSG00000115268.9.hsq,V(G)/Vp,0.000001,0.055694
X_apo.ENSG00000115274.14.hsq,V(G)/Vp,0.000001,0.049925
X_apo.ENSG00000115275.11.hsq,V(G)/Vp,0.056189,0.053109
X_apo.ENSG00000115282.19.hsq,V(G)/Vp,0.062289,0.056362
X_apo.ENSG00000115286.19.hsq,V(G)/Vp,0.064171,0.069328
X_apo.ENSG00000115289.13.hsq,V(G)/Vp,0.074624,0.056784
X_apo.ENSG00000115295.19.hsq,V(G)/Vp,0.002647,0.046527
X_apo.ENSG00000115306.15.hsq,V(G)/Vp,0.046950,0.056117
X_apo.ENSG00000115307.16.hsq,V(G)/Vp,0.036603,0.052877
X_apo.ENSG00000115317.11.hsq,V(G)/Vp,0.029066,0.048627
X_apo.ENSG00000115350.11.hsq,V(G)/Vp,0.133217,0.067309
X_apo.ENSG00000115365.11.hsq,V(G)/Vp,0.101266,0.054923
X_apo.ENSG00000115368.9.hsq,V(G)/Vp,0.042989,0.050121
X_apo.ENSG00000115419.12.hsq,V(G)/Vp,0.003396,0.045856
X_apo.ENSG00000115484.14.hsq,V(G)/Vp,0.041167,0.054624
X_apo.ENSG00000115504.14.hsq,V(G)/Vp,0.000001,0.053864
X_apo.ENSG00000115523.16.hsq,V(G)/Vp,0.004551,0.052588
X_apo.ENSG00000115525.17.hsq,V(G)/Vp,0.122518,0.070580
X_apo.ENSG00000115539.13.hsq,V(G)/Vp,0.056355,0.056717
X_apo.ENSG00000115548.16.hsq,V(G)/Vp,0.097111,0.064294
X_apo.ENSG00000115568.15.hsq,V(G)/Vp,0.150572,0.070845
X_apo.ENSG00000115652.14.hsq,V(G)/Vp,0.100058,0.061185
