gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000170142.11,1.36016084515988,0.35413630765375503,0.7232367333698629,3.8407833813237,0.9842040488058522,UBE2E1
ENSG00000174748.18,-4.171045921186759,-1.12000506593012,0.26271160330477106,3.7241312991052204,0.8637186030594293,RPL15
ENSG00000174738.12,-5.30128903901158,-0.517433330327836,0.6048536978002621,10.2453567025781,0.9627323115545098,NR1D2
ENSG00000077097.15,17.3766460268913,1.2193528012128998,0.22271031596781798,14.2507123529848,0.8379347801773116,TOP2B
ENSG00000033867.16,0.686310288346932,0.0975672215837978,0.9222759536718591,7.03423011546433,0.9971336452393184,SLC4A7
ENSG00000272282.1,7.85861586535553,1.4620601869714298,0.143724717490668,5.375028973078161,0.7766826812515505,LINC02084
ENSG00000163508.12,2.34940560136293,0.920793038995903,0.357158489963152,2.55150234837232,0.9055935044787607,EOMES
ENSG00000163527.9,-2.74943827080148,-0.390461963668514,0.696194976196189,7.041500905669871,0.9791977857300475,STT3B
ENSG00000152642.10,-0.406114137055515,-0.051786042319524,0.9586991772436999,7.84215435019649,0.9980674635533142,GPD1L
ENSG00000153551.13,-4.48329605863622,-1.27969373303583,0.20065286954005201,3.50341331124633,0.8226686034628701,CMTM7
ENSG00000183813.6,-3.7710705661308803,-0.480577634288601,0.6308167144328499,7.846953950974441,0.9662595969622094,CCR4
ENSG00000153560.11,-3.84815471071976,-0.506301613479609,0.612644930511306,7.60051836349668,0.9643768594685757,UBP1
ENSG00000163539.16,-3.1780361779745,-0.429876827858851,0.6672852423293321,7.39289948193717,0.9752781492176593,CLASP2
ENSG00000076242.14,2.52789062165026,0.19242438907343,0.847409789644368,13.1370593604203,0.9959086557149435,MLH1
ENSG00000144674.16,5.06231894262208,0.648730210162609,0.516512774011774,7.80342716173673,0.9444647250662775,GOLGA4
ENSG00000136059.14,3.7118810230694903,0.502789407427004,0.6151123417591401,7.38257602137012,0.9648072319486857,VILL
ENSG00000187091.13,8.53144651800138,0.70391343190023,0.48148668611648604,12.120022337079899,0.9364972411201279,PLCD1
ENSG00000060971.17,-16.4025975088133,-1.9019843389063702,0.057173202058691995,8.62393931079616,0.634171076048921,ACAA1
ENSG00000172939.8,-1.1408931573669399,-0.138907254883399,0.8895234379828442,8.21334464009549,0.9966035177222086,OXSR1
ENSG00000157036.12,9.99978135780728,1.59202398476589,0.11137931546260602,6.281175066139309,0.7387708952276809,EXOG
ENSG00000114745.13,-13.4372135275231,-1.7457652451086298,0.0808517524703063,7.69703347295526,0.6873658333067474,GORASP1
ENSG00000144659.10,1.3602466955530501,0.13652668011058197,0.8914049343379941,9.96322985698688,0.9966035177222086,SLC25A38
ENSG00000168028.13,-10.629869755669802,-1.92179121389359,0.0546320343203247,5.531230280803231,0.6292063632646132,RPSA
ENSG00000188846.13,-9.266188168806199,-2.01328646075399,0.0440845018845965,4.60251849373484,0.6015330282153192,RPL14
ENSG00000172888.11,-11.4367428688047,-1.4437571111209,0.14880731020242002,7.92151448516537,0.7840584863629704,ZNF621
ENSG00000008324.11,2.0790434163579397,0.22340857099195,0.823217534210225,9.306014568406411,0.9940377355901695,SS18L2
ENSG00000114857.17,41.625728900983894,1.52059126647596,0.128362439829058,27.374699446652397,0.7589189889974204,NKTR
