gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000173517.10,-3.7940972782317104,-1.34951236731122,0.17717245067094697,2.8114579533577104,0.7918548134527386,PEAK1
ENSG00000140382.14,-1.0253086170833199,-0.6236658036439731,0.5328470853712779,1.64400326439677,0.9399342226825742,HMG20A
ENSG00000166411.13,1.5164394979470102,0.8163739843891931,0.414286271327992,1.85753040511403,0.9191065838553205,IDH3A
ENSG00000140395.8,0.04857036605177599,0.0363275866970733,0.9710211534494939,1.33701053298124,0.9964911669081655,WDR61
ENSG00000166557.12,1.2994170029208,0.49481671152456,0.620729506845592,2.6260572301958396,0.9624261849250311,TMED3
ENSG00000278600.1,0.385938174600807,1.20723988098187,0.227339775818386,0.319686402578846,0.8325611348969661,RP11-81A1.6
ENSG00000117899.10,-7.07103750207915,-2.2288441571982998,0.0258242757455142,3.17251319669096,0.5583353452962914,MESDC2
ENSG00000140598.13,-2.2547592746011698,-1.3696709233033701,0.17078964918268805,1.64620511119791,0.7826143522130458,EFL1
ENSG00000182774.10,-0.920806034567209,-1.17614760040943,0.23953589935247,0.7829000664939241,0.8336177712887296,RPS17
ENSG00000156232.7,-2.83219592868248,-2.0704975208208,0.0384057779678708,1.36788182560089,0.6017233606539258,WHAMM
ENSG00000169609.13,-1.4949004554362402,-2.01251106269921,0.0441660917069304,0.742803596533403,0.618076445251802,C15orf40
ENSG00000064726.9,-1.27990671761783,-1.49268662165791,0.135519236940637,0.857451724325261,0.7664946867893019,BTBD1
ENSG00000176700.19,4.00051941212385,1.73378833720545,0.0829556457569999,2.30738627448144,0.7105806790536788,SCAND2P
ENSG00000073417.14,1.1593877297859498,0.412507887082966,0.6799672009782151,2.8105831817774902,0.9714663332972349,PDE8A
ENSG00000259494.1,0.538495683950102,0.7671467665765451,0.442994259095226,0.7019461039419921,0.9295068210744066,MRPL46
ENSG00000181991.15,-0.279343853528755,-0.38986077882027204,0.6966394975713148,0.716522073274607,0.9730370083398364,MRPS11
ENSG00000140543.14,0.8740203352906359,0.8985139802027721,0.3689115953618421,0.972739828815342,0.9050624979024023,DET1
ENSG00000181026.14,1.91556855285804,1.79207320869149,0.0731212398157086,1.06891199732667,0.688096080886444,AEN
ENSG00000140511.11,1.2084471659273501,1.18719415389744,0.23515104631979,1.01790188400114,0.8325611348969661,HAPLN3
ENSG00000140521.12,1.10373185036898,0.7506042069310419,0.45289088856729104,1.4704578527234098,0.9302529137070435,POLG
ENSG00000182054.9,-0.292543061607486,-0.121880017219512,0.902994041578175,2.40025451490215,0.990070649202154,IDH2
ENSG00000185043.10,-0.8602810938260071,-0.845676471754484,0.3977332520568789,1.0172697509737099,0.9156867118811902,CIB1
ENSG00000182768.8,-1.7391594297324198,-0.66951340382283,0.50316803329448,2.59764691760025,0.9399342226825742,NGRN
ENSG00000140577.15,-0.128669065084687,-0.11619671341199901,0.9074966414276591,1.10733824827269,0.990070649202154,CRTC3
ENSG00000140553.17,-1.10118100027395,-0.5566110035213381,0.5777932341354599,1.9783672857838797,0.9542854968462801,UNC45A
ENSG00000184056.14,-1.19500506340879,-1.12885365278523,0.258959574956892,1.05860051961594,0.842908855993349,VPS33B
ENSG00000272888.5,0.0431667919481664,0.0888454895378216,0.929204705186352,0.48586362878658296,0.9905470130557509,LINC01578
ENSG00000173575.20,-0.448719944769533,-0.5600939369939799,0.575415365751019,0.801151226842072,0.9542854968462801,CHD2
ENSG00000140471.16,0.538645116404041,0.3873803855477171,0.698474622529923,1.3904811304332099,0.9730370083398364,LINS1
ENSG00000131871.14,1.6642141396783798,1.1166678020846101,0.26413638960423996,1.49033950524193,0.8467050202388068,SELENOS
ENSG00000131876.16,0.562001931452273,0.545373186295036,0.585496878162517,1.0304905807163,0.9551923664125637,SNRPA1
ENSG00000185418.15,0.944380741658725,0.8670208227307141,0.38593060072000707,1.08922498387566,0.9102892042911834,TARSL2
ENSG00000103152.11,0.5750194208518941,0.6921430600168721,0.48884749248731896,0.8307811694852191,0.937476030686253,MPG
ENSG00000007392.16,-0.671230763657804,-0.640789344576428,0.521659556769175,1.04750612559186,0.9399342226825742,LUC7L
ENSG00000103126.14,-2.60811162886428,-1.37661979929185,0.168629826222235,1.89457657822873,0.7818381080771196,AXIN1
ENSG00000086504.15,-1.3260461195964999,-1.0080347184561802,0.31343779523444804,1.31547663519701,0.8784839792241184,MRPL28
ENSG00000090565.15,-1.7681454116703301,-1.2586108418256698,0.20817092906097898,1.40483885321181,0.8253246470809853,RAB11FIP3
ENSG00000103326.11,-4.0630814401733195,-1.73087264743765,0.0834744811062291,2.34741790286433,0.71059592800166,CAPN15
ENSG00000130731.15,0.347943785080626,0.24798046902514398,0.8041495183732329,1.4031096337887201,0.9818236106431695,METTL26
ENSG00000161996.18,0.4276545610758089,0.37039242387467297,0.71109011792274,1.1545985649547499,0.9730370083398364,WDR90
ENSG00000140983.13,-2.57935573120609,-1.3957829056917501,0.16277987957162302,1.8479634051168998,0.774144616258931,RHOT2
ENSG00000103266.10,-1.1763519674226202,-0.8493183346134159,0.395704181381976,1.38505424819076,0.9156867118811902,STUB1
ENSG00000161999.11,-2.20005689648897,-1.6378230790459198,0.10145860570469199,1.3432811667122,0.7389815101268709,JMJD8
ENSG00000127580.15,-1.5932241281582902,-1.1923049135536001,0.23314170859641198,1.3362556088188702,0.8325611348969661,WDR24
ENSG00000103253.17,-0.162271577296042,-0.260127828123829,0.7947651728723181,0.62381475471665,0.9818236106431695,HAGHL
ENSG00000103245.13,-0.41562105849778896,-0.551417250043931,0.581347678276245,0.7537324203489749,0.9551923664125637,NARFL
ENSG00000007376.7,-1.86577659691434,-2.0370069720255404,0.0416493433362762,0.915940211563964,0.612349384841591,RPUSD1
ENSG00000127586.16,-0.22347695802152698,-0.28303521856937,0.777149839816792,0.789572969579948,0.9818236106431695,CHTF18
