gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000116691.10,0.174905924127504,1.0588685081806,0.289659668094708,0.165181911423577,0.8990515619188122,MIIP
ENSG00000162496.8,-0.369083431923586,-1.2848285715938401,0.19885219574209,0.287262783599009,0.8746093976207022,DHRS3
ENSG00000132906.17,0.173357055023393,0.194898878114695,0.8454721124865359,0.889471795324422,0.995382466522215,CASP9
ENSG00000116138.12,-0.16228756987288098,-0.0839127439939872,0.933125807056645,1.93400384909961,0.995382466522215,DNAJC16
ENSG00000197312.11,-1.34602979385492,-0.604546590774754,0.5454803033006289,2.22651126380504,0.9540370098530759,DDI2
ENSG00000116786.11,0.39872649962800605,0.35465144437533797,0.7228507310141841,1.12427710630165,0.9817370163261606,PLEKHM2
ENSG00000116809.11,-2.45370074050996,-2.18090667599759,0.0291903198353997,1.12508286920971,0.6080945254259983,ZBTB17
ENSG00000037637.10,-0.834993503819415,-0.46363555493128294,0.6429088763226071,1.8009695221566298,0.9794213928807831,FBXO42
ENSG00000055070.16,-1.51465032262652,-1.65278609815961,0.0983744043564058,0.9164224725226658,0.7671058057061503,SZRD1
ENSG00000157191.19,-1.1857441885684499,-1.55240841295798,0.120564531720508,0.7638094322802049,0.8049748875418432,NECAP2
ENSG00000215908.10,-0.9811190439205301,-1.4156523778016499,0.156877307811935,0.693050821872032,0.8286158187460076,CROCCP2
ENSG00000058453.16,0.177468575962299,0.306377127750989,0.7593175209914079,0.5792487750800329,0.986338431245055,CROCC
ENSG00000159363.17,-0.345972622968669,-0.7664922425080251,0.443383465934306,0.451371330043235,0.9350717097742453,ATP13A2
ENSG00000179051.13,0.277339379978638,0.43828420043420396,0.6611802776671399,0.6327843433641469,0.9794213928807831,RCC2
ENSG00000169991.10,1.26705396456295,1.32092797344938,0.186525381425979,0.959215029154277,0.8614706719451182,IFFO2
ENSG00000127481.14,1.3975935976221001,0.7682312147498891,0.44234983182149107,1.8192356295716399,0.9350679248960876,UBR4
ENSG00000127463.13,1.18322706317077,0.661599717774678,0.5082277884694589,1.788433446058,0.9451117449817129,EMC1
ENSG00000053372.4,0.576235496994379,0.8379988004995859,0.40203137717350396,0.687632842255677,0.9331906576376794,MRTO4
ENSG00000053371.12,0.802842052819728,0.8527974589824879,0.393771633302674,0.9414217225478549,0.9329135375944633,AKR7A2
ENSG00000040487.12,0.9989936263043872,0.7599990906996991,0.447255128404924,1.3144668704598799,0.9354925571245275,PQLC2
ENSG00000077549.17,2.58994997920673,1.60718908922167,0.10801289475212801,1.6114780747180102,0.785749215517838,CAPZB
ENSG00000173436.13,2.30800022686587,1.7890585548647902,0.0736053858959285,1.2900641069516599,0.7304330840363231,MINOS1
ENSG00000162542.13,2.0038441215112,1.60996498489216,0.107405500643506,1.2446507472616999,0.7855018986030509,TMCO4
ENSG00000169914.5,1.05767827162762,0.72817640935126,0.4665056048284289,1.4525027974607398,0.9369722989510738,OTUD3
