gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000188976.10,1.45404662435242,1.13621649777788,0.25586596758776003,1.27972673094971,0.838014139101771,NOC2L
ENSG00000187961.13,1.06946208252336,0.9896485422826609,0.322345934657166,1.08064836841633,0.8658287949600453,KLHL17
ENSG00000131591.17,1.6205246975260001,1.44674618435513,0.14796802418322302,1.12011679384406,0.7579376211513578,C1orf159
ENSG00000186891.13,0.704762054327728,1.97225587953107,0.0485804035285127,0.35733804200664604,0.6292464202188303,TNFRSF18
ENSG00000186827.10,1.1816164080966898,1.68479634567221,0.0920278702155159,0.7013407947684289,0.7210082212688596,TNFRSF4
ENSG00000078808.16,1.36442629550204,0.693823110859724,0.48779314733612894,1.96653336296533,0.907083381316471,SDF4
ENSG00000162572.20,1.59156860929979,1.4449755538159201,0.148464752366926,1.10145019761528,0.7579376211513578,SCNN1D
ENSG00000131584.18,0.547340222545485,0.5068533720174021,0.612257704404052,1.0798788224826,0.932039241781233,ACAP3
ENSG00000169972.11,-0.241496362929049,-0.195555985294835,0.844957713657855,1.23492186938155,0.9730641390528677,PUSL1
ENSG00000127054.20,0.898087022243364,0.570623221096383,0.568255074337474,1.57387044382421,0.9254479265330076,INTS11
ENSG00000240731.1,0.817389267335652,0.498086774935535,0.6184228816052919,1.64105796111821,0.9324731584327232,RP5-890O3.9
ENSG00000107404.19,2.1364600234974502,1.84772721701325,0.0646418145854239,1.1562637622186,0.6819878041377132,DVL1
ENSG00000221978.11,0.839452760738837,0.599386986736386,0.548914852818972,1.40051882892818,0.9230782544263009,CCNL2
ENSG00000224870.6,-0.746500095497516,-0.9933533142784351,0.320537804390473,0.751495046895543,0.8649489167351765,RP4-758J18.2
ENSG00000242485.5,0.0187590874323783,0.0141186600667511,0.9887353133587429,1.32867335453137,0.9968560827716142,MRPL20
ENSG00000160072.19,1.41811858240589,1.48572235724907,0.137352574468808,0.95449770644338,0.7545180261954227,ATAD3B
ENSG00000197785.13,1.9327301754654398,1.63099104961814,0.102892208102211,1.18500354488024,0.7296812886461531,ATAD3A
ENSG00000160075.11,0.017393075384395003,0.0194294699163495,0.984498501249039,0.895190422552861,0.9964746604330064,SSU72
ENSG00000197530.12,0.938741798288237,0.6067764717966079,0.543999264399776,1.54709657002473,0.9211683479051299,MIB2
ENSG00000248333.8,0.47095786460373,0.425083640381346,0.6707757033461429,1.1079181127300701,0.9473465864541079,CDK11B
ENSG00000078369.17,-1.59107911923124,-0.579766323864621,0.5620722102872779,2.7443455298082595,0.925305897189041,GNB1
ENSG00000162585.16,-2.67670225818984,-0.85995452960493,0.38981410793486404,3.1126090578527896,0.8840267253859577,FAAP20
ENSG00000157911.9,-0.866417240482547,-1.64301809895903,0.100379188627442,0.5273327427321021,0.7296812886461531,PEX10
ENSG00000149527.17,1.25682157226873,1.00901059928995,0.312969550941263,1.24559798792319,0.863684624799813,PLCH2
ENSG00000157881.13,-3.08341277112288,-0.9414392540062628,0.346479805422667,3.2752116060611702,0.8732860398608929,PANK4
ENSG00000157873.17,-2.1518713461903998,-1.6335244854983701,0.102358735295276,1.31731808448154,0.7296812886461531,TNFRSF14
ENSG00000157870.14,-1.3888655359773898,-1.15019795245566,0.250062349374018,1.2075013114152802,0.8356764651064713,FAM213B
ENSG00000227372.11,1.34162392614408,0.716927583495315,0.47341878105491997,1.87135208217699,0.904776232381073,TP73-AS1
ENSG00000130764.9,-0.162555990020289,-0.166424367473357,0.8678229988777691,0.9767559431842942,0.9776891278123429,LRRC47
ENSG00000116198.12,0.866254884813745,0.7282876502661879,0.466437520575177,1.18944057955278,0.9046848180351456,CEP104
ENSG00000169598.15,0.35858170568678605,0.247489978423316,0.804529046377194,1.44887363913158,0.9659332102962518,DFFB
ENSG00000198912.10,1.86583207586181,0.803769633090869,0.421530030537414,2.32135178917723,0.896435093314775,C1orf174
ENSG00000131697.17,-1.9726021767658002,-1.34721138913663,0.17791216092083,1.46421132768923,0.7754287806918367,NPHP4
ENSG00000069424.14,-1.1792668513913602,-1.24623915440344,0.212676608393533,0.9462604727387671,0.8085447400964777,KCNAB2
ENSG00000116251.9,-0.9432181163234641,-0.724283680736265,0.46889159371281297,1.30227718973958,0.904776232381073,RPL22
ENSG00000116237.15,-0.690557371121174,-1.0065899231733701,0.314131878901198,0.6860364436633021,0.8638866907299109,ICMT
ENSG00000158292.6,-0.0946206014950647,-0.0927471037625794,0.9261044748652769,1.02020006724179,0.9847018863381901,GPR153
ENSG00000215788.9,0.27168037889740804,0.32153997908931103,0.7478012204413979,0.8449349896298441,0.9568904177726917,TNFRSF25
ENSG00000162408.10,-0.775718002511256,-1.18842400514904,0.23466640359190502,0.65272831847079,0.8244665129106552,NOL9
ENSG00000204859.12,0.8544539549763399,0.294956445986403,0.7680271513154109,2.8968817823894195,0.9593511539764633,ZBTB48
ENSG00000116273.5,-0.20624012998270397,-0.417202590447437,0.6765302305908051,0.49434048278923104,0.9473465864541079,PHF13
ENSG00000041988.15,-0.0551907333361597,-0.0218262448309525,0.982586558823645,2.52864080668114,0.9964023028618256,THAP3
ENSG00000007923.15,-1.5164585162000301,-1.17015860126648,0.241937149318351,1.29594271627687,0.830328858264999,DNAJC11
ENSG00000171735.18,-0.8674486133580358,-0.7473207504006321,0.45486996985449607,1.16074471757007,0.9010332537472017,CAMTA1
ENSG00000049245.12,0.39492081124925005,0.158378989635754,0.8741581686578821,2.4935176828536605,0.9792389748415146,VAMP3
